Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Tienda como un local aquí. Un mercado no perder,"Este es un mercado local con gran espacio. Si quieres hacer algunas compras y buscando cosas auténticamente mexicana local, sugiero que caer por aquí primero en vez de ir a las zonas de compras más populares y turísticos. No estaba seguro de qué esperar cuando me fui, y me arrepentí de que fui aquí en mi último fin de semana en la Ciudad de México! Quería volver a comprar más, pero yo no tengo el tiempo.Se pueden encontrar todo tipo de cosas aquí. Aquí está mi intento de generalizar lo que vi. =)- habitual que vemos en los mercados húmedos, tales como frutas y carnes crudas- chicharron (delicioso!)cerdo asado (extra delicioso!!!) --> debe probar!!- superhéroe/disney trajes / trajes hechos a medida, cerámicas, silvers - Katrinas, todo tipo de figurillas, jarrones- arte nativo y artesanías: cestas, alfombras, accesorios inicio- frutas variadas- ropa tradicional mexicana endulzados para niños y adultos- Flores frescas- zapatos de cuero, sacoera el paraíso para mí! Me aseguraré de volver aquí si estoy en la Ciudad de México otra vez.",,4,"Singapur, Singapur",21 de septiembre de 2016,sept de 2016
Hora de salida la parte local de Coyoacán!,"Mark este como uno de sus paradas en su Coyoacán completo!Si usted está buscando productos frescos o una cena informal, este mercado interior le proporcionará. El Mercado de Coyoacán tiene muchas cabinas de frutas, carnicerías, restaurantes e incluso un bar de estilo! De hecho, incluso si no tienen intención de comprar o comer, este mercado local valen la pena.Pero si tienes hambre, sin duda no dejar vacío - una vez el estómago se entra. Aquí, usted encontrará al menos dos grandes restaurantes de mariscos, como el amarillo - Coyoacán donde bannered Toscadas elegir muchos manjares localmente como ceviche. Este lugar es sin duda más orientado para los lugareños, así que los precios son económicos locales!!Prepárate para usar sólo en efectivo. Este es también uno de los pocos lugares que también han pagado ducharse en Coyoacán, pero si estás buscando comprar frutas o comida o simplemente utilizar el aseo, hay muchas razones para tomar un local en la vida local de Coyoacán en este mercado fenomenal!- - -tl; dr versión:1) dentro del mercado local con muchas frutas y cabinas de comida2) Vale la pena visitar durante su excursión de coyoacán",,4,"Dublín, Irlanda",11 de septiembre de 2016,sept de 2016
Coyoacán magico,"Interesante lugar donde se pueden conseguir buenos vegetales, frutas, carnes, pollo, etc y se puede desayunar y comer rico en alguno de los restaurantes. Hay para todos los gustos mariscos, mixiontes, tacos (Pepe coyote es excelente) jugos, licuados, dulces... Además de encontrar piñatas, dulces, plantas ropa, relojes, etc. Hay que ir a conocer!!!",,5,"Guadalajara, México",11 de septiembre de 2016,sept de 2016
Quesadillas lucha,Lo mejor del mercado para comer ! Buen precio y muy buenas las quesadillas a un súper precio no duden en visitarlas,,4,,4 de septiembre de 2016,sept de 2016
"Interesante experiencia, genial para compras de souvenirs","Interesante, colorido, un montón de brillantes colores, un montón de nuevos aromas. Este parece ser un mercado mexicano muy auténtico que venden de todo, desde frutas y especias a cráneos de cerámica y Katrinas.No comimos ya que habíamos estado para almuerzo antes, pero recogió una bufanda, un cráneo, y algunos otros recuerdos.Lo recomendaría!",,4,"Coventry, UK",1 de septiembre de 2016,jul de 2016
Quede enamorada,"El lugar es simplemente genial, la comida es deliciosa y muy económica... y el trato inigualable, quede enamorada, quede con ganas de volver a ir, ademas queda muy cerca el museo de Frida, ",,5,"Monterrey, México",27 de agosto de 2016,ago de 2016
Imperdible,"El lugar perfecto para conocer y comprar artesanías y alimentos típicos de la ciudad, a unos pasos del hermoso zócalo de Coyoacán.",,5,"Ciudad de México, México",23 de agosto de 2016,jul de 2016
Un lugar a visitar,"Es un lugar a visitar donde pueden encontrar diferentes opciones para comer, pero los imperdibles son las enchiladas",,4,"San Salvador, El Salvador",23 de agosto de 2016,may de 2016
Unico,"Un lugar especial. La mezcla de vendedores, locales, artesanias y comida, colores de frutas y vestimentas. Pasillos estrechos llenos de colorido. Frutas y vegetales frescos. Y comida unica y deliciosa. UN MUST",,5,"Cuenca, Ecuador",22 de agosto de 2016,jul de 2016
Me encanta,"Uno de los mejores y más auténticos mercados cada turista debe visitar en la Ciudad de México. Allí se puede comprar frutas y verduras frescas, dulces mexicanos, recuerdos y un montón de cosas guay y crazy de mexicanos. También puede tomar el desayuno o almuerzo, comida de mar: tostadas, zumos. Por allí el auténtico ambiente mexicano y gente agradable. Mejor para hacer video guay, eso es lo que hice para mi Youtube Channel.",,5,"Ciudad de México, México",18 de agosto de 2016,jul de 2016
Bueno!,"Encontramos agradable a precios accesibles, artesanías comida estupenda! Barato y delicioso muy limpio y asequible, ¡me encantó!",,4,"San Salvador, El Salvador",16 de agosto de 2016,ago de 2016
¡Debes probar la comida que venden aquí!,"Si visitas Coyoacán no puedes dejar de ir al mercado a probar sus especialidades; a mí me encantan los tacos sudados y las quesadillas, aunque venden otros antojitos.Es un lugar agradable y limpio para darte una escapadita entre semana o fines con la familia, puedes aprovechar para ver los espectáculos o vivir el ambiente de sus plazas o restaurantes en Coyoacán.",,5,"Ciudad de México, México",10 de agosto de 2016,ago de 2016
Ecléctico,"Aquí se puede encontrar casi de todo y a diversos precios, en algunos casos pueden ser muy caros y en otros se encuentran cosas buenas, bonitas y baratas. Recomiendo dar un recorrido rápido para identificar lo que se acerque a lo que quieren y preguntar los precios. Hay un puesto donde se pueden encontrar estampas de casi todos los albums aunque ya hayan pasado de moda, mis hijos llevaban sus estampas repetidas y podían hacer intercambios. Para comer están las famosas tostadas; hay un puesto cerca de entrada que venden pescado y mariscos a muy buen precio y de muy buen sazón, inclusive gusta al niño más melindroso.",,4,"Ciudad de México, México",9 de agosto de 2016,mar de 2016
Colorido,Encuentras desde ropa y máscaras hasta artesanias y pinturas. Un mercado tradicional con buenos precios pero acuerdate de regatear... en su interior tambien venden frutas frescas y cocina tradicional Mexicana.,,4,"Bucaramanga, Colombia",7 de agosto de 2016,ago de 2016
Barato,Este mercado ofrece productos artesanales regionales de México. Es muy económico con respecto a lo que puedes encontrar en otro lugar. Vale la pena pasar por ahí para llevarse un recuerdo y souvenirs.,,5,"Necochea, Argentina",1 de agosto de 2016,jul de 2016
Comida en coyoacan!,"Excelente mercado, hay todo tipo de comidas tradicionales, muy economicas y para todos los gustos. Muy recomendado los tostones y el pozole!",,5,,27 de julio de 2016,jul de 2016
Antojitos sandy ,Muy ricos chilaquiles y tienen un extenso menú para toda la familia esta en la puerta 9 del mercado coyoacan en el local 186 cerca  de las tostadas ,,5,,22 de julio de 2016,jul de 2016
Buena atracción turística,"Este es quizá uno de los mejores de todos los mercados, en sí misma equipadas en la Ciudad de México. Además de los habituales productos de mercado para gente (comida y artículos para el hogar), tiene una amplia variedad de ropa, artesanías, juguetes, los chismes, plantas y flores y más. Mientras caro para el promedio local, en plan turístico los precios son de gama media.",,4,,13 de julio de 2016,jul de 2016
Encuentras de todo,"Si te dejan en la escuela algun material, algún disfraz, una artesanía, si quieres ir a comer mariscos, gorditas, quesadillas, elotes, dulces, todo eso lo encuentras en este lugar, aunque está en el centro de Coyoacán no hay problemas de estacionamiento, te maravillaras de todo lo que pudieran encontar",,4,"México Central y Costa del Golfo, México",9 de julio de 2016,jul de 2016
Mercado de Coyoacán,"Un buen lugar para comer rico a un precio muy accesible y con porciones generosas, es muy limpio y se puede encontrar una variedad de comidas como salbutes, tacos, burritos, tortas, aguas frescas y comidas más típicas, ideal para desayunar o comer si visitas el museo de las culturas populares o el museo de Frida",,4,"Tuxtla Gutiérrez, México",30 de junio de 2016,jun de 2016
Fantástico mercado,"He visitado unos mercados en la Ciudad de México y este es mi favorito. Un montón de artículos para la venta, tales como platos, ropa, etc... La comida es para la venta. La mejor comida que he probado en México era de uno de los vendedores de comida.",,5,"Hamilton, Canadá",28 de junio de 2016,jun de 2016
Que bien se come!,"Muy bueno. Se come excelente a muy buen precio. Para comprar hay de todo y buenos precios. Tambien se puede conseguir verduras, frutas, plantas, de todo.",,4,"Buenos Aires, Argentina",20 de junio de 2016,sept de 2015
Está bien,Este mercado está bien. Prefiero el mercado de Balderas a éste. Coyacan es un lugar encantador y es agradable ir aquí si estás en la zona.,,3,,14 de junio de 2016,jun de 2016
"Pintoresco, muy típico Mexicano. ","El centro de Coyoacan es un lugar muy Mexicano, muy tipico de la zona donde puedes comer unos churros deliciosos, unos Nieves de Tamarindo fuera de serie, o tomarte una buena cerveza Sol o alguna cerveza artesanal mientras ves a la gente caminar y vender cosas. Hay mucha gente los fines de Semana!!Las calles son muy pintorescas. Se lo considera uno de los barrios mas bohemios o Hipsters de Mexico DF. Imperdible!!!",,4,"Quito, Ecuador",17 de mayo de 2016,may de 2016
Excelente comida,"Excelente mercado donde podrán encontrar variedad de comidas típicas , también se puede conseguir artesanías y verduras e ingredientes para cocinar. A 2 CUADRAS del Museo de Frida Kalo y a 3 del centro comercial de Coyoacán ",,4,"Pinamar, Argentina",17 de mayo de 2016,may de 2016
QUESADILLAS !!!,"Las mejores quesadillas de huitlacoche, chicharron, champiñones, rajas ya sea con queso o sin queso, fritas o al comal.  Acompañadas de salsa roja o verde. Todo super limpio y de gran sabor.",,5,"Guadalajara, México",16 de mayo de 2016,abr de 2016
Cerca del Museo Frida Kahlo,"Este mercado tiene todo lo que pueda estar buscando comida, vestidos tradicionales, trajes, máscaras, piñatas... y es muy colorido. También está a sólo dos manzanas del Museo Frida Kahlo en una parte bastante tranquila de la ciudad.",,4,"París, Francia",6 de mayo de 2016,may de 2016
EL MEJOR LUGAR DE COYOACAN,"No tengo palabras para describir este lugar, los olores, los colores, los sabores, aquí se come increíble, puedes encontrar muchas cosas  comida, fruta,flores,ropa, y todo con el sello de mexico de verdad es de mis lugares favoritos, no puedes venir a coyoacan sin visitarlo yo estuve aquí y comí de lo mejor y hay mucha seguridad es un lugar increíble",,5,"Cancún, México",3 de mayo de 2016,may de 2016
Imperdible,"Visitar el mercado de Coyoacán es fascinante. La variedad de frutas es maravillosa, pero lo más hermoso es entrar a un lugar tan colorido, lleno sabores mexicanos. Si vas no puedes dejar de comer una tostada y degustar una fabulosa agua fresca.",,5,,28 de abril de 2016,jul de 2015
Me gustaron las artesanías y dar un paseo en los puestos,"Lo que más me gustó de este mercado es comprar algunas artesanías que venden mujeres indígenas en los pasillos del mercado. También dar un paseo por su interior es muy agradable, pues te hace imaginar cómo era el pueblo de Coyoacán hace muchos años, de película!!!!!!!",,4,"Monterrey, Nuevo Leon, Mexico",25 de abril de 2016,abr de 2016
Comer tacos y comprar frutas,"Mercado genial en el medio de Coyoacán! Pienso que es lo mejor para comer tacos!! Hay muchas tiendas de artesanias, flores y adornos para la casa/ disfraces etc. Pero creo que lo mejor de este lugar es comer tacos/ tostadas y comprar frutas",,4,"Ciudad de México, México",19 de abril de 2016,jun de 2015
Todo lo que quieras!,"Tiene todo lo que quieres y muy digerible, si es tu primera vez en uno de estos tipos de mercados. Prepárese para comprar souvenirs, frutas, comida rápida y mucho más!",,4,"San Francisco, CA",12 de abril de 2016,abr de 2016
Día de muertos👌🏻,"Ahí compro frutas y verduras, las quesadillas de Doña Lucha son muy ricas y limpias, compró flores con Dulce puedes pedir cualquier ramo.Pero mi época FAVORITA es cerca de días de muertos, el olor del Mercado a copal, los colores y la tradición de día de muertos está ahí, la disfruto mucho. Como local ve y come un esquite en lo que disfrutas solo con ver y si eres extranjero no dejes de ir es parte del orgullo de Coyoacan.",,5,,10 de abril de 2016,abr de 2016
Compras,"Puedes comprar todo lo que quieras y te imagines, ya que encuentras desde comida, pasando, por disfraces, fruta y verdura. Chamanes... Y mas",,5,"Portland, Oregón",8 de abril de 2016,abr de 2016
Mercado bueno en un vecindario agradable,"La zona de Coyoacán es muy agradable para visitar. Algunos de los museos, en un mercado, gran comida en la calle y observar a la gente. Mucho que hacer y ver. Una manera muy agradable de pasar el tiempo!",,4,Canada,5 de abril de 2016,feb de 2016
Ir temprano!,"Lind mercado, más que nada por lo pequeño y variado. Si sme lo podes ir a un mercado, anda a este pero anda temprano que muchos locales cierran temprano. Verás lo mismo que en otros mercados pero mini.... Y eso sí, en el barrio de Coyoacan, muy lindo de ir pero tan a trasmano si vienes del centro y sin coche. Aprovechar y visitar en el mismo día la plaza de Coyoacan y el museo de Frida Kahlo. Si lo enganchas con un tribus haces todo en uno. Pero anda temprano!",,4,,4 de abril de 2016,abr de 2016
Visita casi obligada,"El mercado de coyoacan por año ha sido el lugar donde se pueden encontrar objetos y souvenirs unicos, siempre es una buena experiencia visitar este lugar.",,4,"Santiago de Querétaro, México",30 de marzo de 2016,feb de 2016
"Es un lugar pequeño y sencillo, pero tiene sus grandes atractivos","El mercado de Coyoacán es muy parecido a muchos que hay en la Ciudad de Mexico donde se combinan sitios de comida económica y de buen sabor, con algunos espacios para la compra de curiosidades y artesanías baratas, ademas de los tipicos locales de frutas y verduras como cualquier mercadito mexicano. Especialmente recomiendo el restaurante de tacos de Barbacoa uno de los mas concurridos de todo el mercado.",,4,"Monterrey, México",28 de marzo de 2016,dic de 2015
Prueben los tacos de mixiote ,"Adentro del Mercado hay unos tacos de mixiote que valen la pena. Solo venden sábado y domingo. Los mariscos que están en la esquina (afuera) son muy buenos aunque no baratos.En general es un mercado caro. Si compras hazlo en puestos que tengan precio, de otra forma, te tratarán de cobrar según te vean............",,4,"Ciudad de México, México",24 de marzo de 2016,mar de 2016
Es un lugar típico para comprar artesanías y conocer sobre la historia del país ,"El mercado ofrece una gran variedad de productos típicos entre los que se encuentran artesanías, indumentaria y alimentos. Es un lindo paseo para acercarse a la cultura del país y comprar recuerdos a bajo costo. ",,4,"Montevideo, Uruguay",20 de marzo de 2016,ene de 2016
"Pra compras y comer buen precio, excelente","Mi primera experiencia en un mercado en Mexico, la verdad la pasé muy bien, la comida super rica (los mejores tacos que comí en mi viaje a Mexico), y muy buen precio.",,4,"Lima, Perú",16 de marzo de 2016,ene de 2016
tacos increíbles!,Paramos aquí antes de ir a la carretera para comer unos tacos. Las personas eran encantadores con nosotros y los tacos estaban bomba!,,5,,9 de marzo de 2016,mar de 2016
"Montones de el mismo Ol', mismo Ol'","Un típico mercado que ofrece comida de calle, frutas frescas, verduras y carne, y cabina ducha después de las mismas ""nativos"" artesanías y souvenirs que aparecen por todas partes. Uno se pregunta cómo los vendedores ganar lo suficiente para sobrevivir. Vale la pena a través de un paseo si estás Starved algo para hacer.",,2,"Chanhassen, MN",9 de marzo de 2016,mar de 2016
Un poco Decepcionante,"Habiendo estado en mercados en México, nos esperaba una mejor de lo que era, teniendo en cuenta el hecho de que está situado en uno de los barrios más importantes de Ciudad de México. Pero reconozco que es bastante pequeño, pero la falta de artes y artesanías mexicanas hospedajes era perceptible.Para nosotros, simplemente no tienen la mezcla ecléctica de todo, desde puestos de comida para producir productos puestos en general que típicamente crea el carácter de los mercados de México.",,3,"Steamboat Springs, CO",2 de marzo de 2016,feb de 2016
Algo interesante,"aunque hay muchas cosas interesantes y típicas, pero hay muchas cosas chinas que puedes encontrar en cualquier parte del mundo. eso sí! hay muchas muchas cosas sobre Frida Kalho",,3,"Lima, Perú",1 de marzo de 2016,ene de 2016
lindo,"un lindo lugar para conocer las costumbres de México ricas comidas corridas . económico ,hay varios en el df pero este es el mejor ",,5,,23 de febrero de 2016,sept de 2015
Sabores y colores,"Piñatas, calaveras de azúcar, comida, todo ...Lleno de productos locales, fantásticos sabores, hermosas flores y colores luminosos. Es como un food court tradicional mexicana, podrá degustar todo tipo de platos mexicanos, comprar todo tipo de ingredientes para probar la mejor comida mexicana en casa.",,5,"La Pobla de Farnals, España",21 de febrero de 2016,ene de 2016
Una habitación limpia y colorido mercado de barrio con lugares interesantes para comer,"Los cubrecamas de edificio de mercado durante toda una manzana, a poca distancia de plaza mayor y de Coyoacan Baslica. El lugar es muy ordenados y bastante limpia, puede encontrar pequeñas tiendas de frutas y verduras, carnes y aves, dulces tradicionales mexicanos, la más variada y colorida colección de pinatas, flores, artesanías, juguetes y trajes para niños y adultos. En particular, hay varias humilde tiendas para comer alrededor del mercado y en su interior, que ofrece comida mexicana de confort a precios muy bajos, pero con la mejor calidad, sabor e higiene. He disfrutado pescados y mariscos, y tostadas (tortillas fritos cubiertas con experimentado carne, pollo o pescado y decorado con lechuga, aguacate, crema y queso).  Verdaderamente el mejor tostadas en todo México. la clientela es de lo más variada, de gente corriente del vecindario, a los intelectuales y a pocos aventureros turistas principalmente de Europa. Los precios son muy bajos, se puede llegar al pie del mercado, transporte, taxi o coche privado público.",,4,"Nueva York, Estado de Nueva York",20 de febrero de 2016,feb de 2016
Un recorrido cutural y gastronomico,"Les sugiero visitar el barrio de Coyoacan pueden empezar por la Iglesis de San Juan Bautista, joya arquitectonica construida por los franciscanos , despues deadmirar esta joya podran deleitarse con una rica nieve de la siberia que esta atravesando la plaza donde se ubica la iglesia y podrán admirar una hermosa fuente con estatuas de hermosos coyotes .caminando hacia el norte se encontraran con el mercado de artesanías y 3 cuadras adelante esta el mercado de coyoacan donde degustaran unos ricos mariscos , dentro del mercado hay 2 puestos donde preparan unas ricas tostadas de mariscos preparados de diferentes formas para agradar el gusto de todos , también están las típicas fondas de mercado donde hay gran variedad de platillos ,si  siguen caminado hacia  al norte se encontraran con la casa azul residencia de Frida Kalo esto sera suficiente para un día , no dejen de probar un rico café de El Jarocho",,4,"Ciudad de México, México",20 de febrero de 2016,feb de 2016
llegar a Coyoacan!,"El mercado en sí es normal. El artesano mercado principal en la zona central es mucho mejor, pero merece la pena ir a este mercado para tostadas de Coyoacan. Ver la factura. La nuestra tenía un ""error"" en ella. Esto por supuesto es toda una atracción de lado a la hermosa zona de Coyoacan. Sólo me pregunto las calles, comer churros, pare en el restaurante al aire libre para una copa o picar y ver el mundo pasar. Perfecto!!",,4,,17 de febrero de 2016,feb de 2016
Colores increibles,"Quede maravillada con la limpieza del Mercado de Coyoacan y la multitude de colores que estimulan todos los sentidos. Los puestos de flores, comida y en especial las Tostadas de Coyoacan, estan increibles, Las tostadas estan exquisitas y ver la habilidad de como las preparan es un arte!! ",,5,"Celaya, México",8 de febrero de 2016,feb de 2016
Almuerzo en la chaparrita,Excelentes tostadas para almorzar mexicano de posta. Y de paso comprar algo lindo para la casa o regalo. Aguas frescas tb hay,,4,"Buenos Aires, Argentina",6 de febrero de 2016,feb de 2016
Lleno de colores y olores,Es muy hermoso el mercado ya que no solo te maravilla con las artesanias 100% mexicanas sino que te impacta con los olores de flores y de la comida que te llega por la nariz primero y te encanta con su sabor.,,5,"Chihuahua, México",2 de febrero de 2016,ene de 2016
Una fiesta para los sentidos,"Los mercados mexicanos son una maravilla, es necesario caminarlos para conocer su cultura. Probar sus platos, conocer frutas y verduras. Escuchar sus ofertas, la música, comer cosas ricas y desconocidas. Es una visita para ir con ganas de aprender y dispuesto a dejarse sorprender por la variedad y cantidad de puestos.",,5,Argentina,30 de enero de 2016,ene de 2016
Realmente lo disfruté,"Nos preguntábamos en este mercado después de ir al museo Frida Kahlo. Era nuestra tercera del día (la Ciudadela, Mercado San Juan) y fue de lejos nuestro favorito. Incluso nos sentamos en uno de los restaurantes allí y tenía unas tostadas. Muy recomendable!",,5,,29 de enero de 2016,ene de 2016
"Genial. Un lugar para almorzar rico, comida tipica mexicana","Un lugar para almorzar las tostadas típicas mexicanas. Es muy pintoresco. Se pueden comprar varias cosas, y se puede almorzar hasta las 18 horas. Recomiendo las tostadas de camarones, res o pollo, y los jugos naturales. Todos son muy amables. Vale la pena vivir la experiencia. ",,5,"Buenos Aires, Argentina",13 de enero de 2016,ene de 2016
Una buena experiencia,"Decidimos visitar el mercado después de un viaje a el museo Frida Kahlo. Fue sin duda una experiencia única. Nos detuvimos para comer tostadas y disfrutar de las vistas y de los aromas. Nos dieron un poco de claustrofobia, pero me alegro de haber ido.",,5,,11 de enero de 2016,sept de 2015
"Buena comida, una experiencia interesante.","Si te gusta la comida barata de la calle, este lugar es genial. Nos sentamos en una cabina, ""caído"" por traducir algunas cosas y terminamos teniendo algunas de las mejores tostadas. Tuvimos un fantástico pulpo (Octopus) y (gambas) tostadas de cameron. Lo recomiendo sin duda alguna.",,5,"Salt Lake City, UT",6 de enero de 2016,ene de 2016
Un espectáculo de colores,"Me encantó este lugar. Era un laberinto de fruta, juguetes, plantas, y puestos de comida. Nos preguntábamos sobre y nos sentimos cómodos en el mercado. Fuimos a mitad de semana, y la verdad es que era manejable. A un montón de gente indican que no se negocian en México, pero sin duda es un ""margen gringo."" La mejor manera de librarse de ella es para preguntar sobre algo, y luego a pie. Pronto sabrá si había cualquier marcado en el precio o no. En general, me pareció que 10% era lo que venía sin mucho esfuerzo. En general, fue un lugar estupendo para visitar.Cogimos el metro hasta ""Viveros"" y fuimos andando desde allí. Viveros es un parque para correr que funciona como la guardería de la ciudad. Está un poco lejos a pie desde aquí para el mercado, pero era seguro.",,5,"Bellingham, WA",4 de enero de 2016,dic de 2015
El Tipico Mercado,"Es un mercado al cual puedes solo pasar a ver que es lo que venden, los puestos de frutas son espectaculares, donde está la comida es imposible no querer probar algo de ahí, y hay puestos donde venden diferentes tipos de cosas. un paseo si es que estas por ese lugar de la ciudad",,4,"Morelia, México",26 de diciembre de 2015,dic de 2015
Con algo sales,"Aquí puedes encontrar un sin fin de artesanías, miniaturas y también cosas chinas. Si buscas regalos o recuerdos este es un excelente lugar para hacer tus compras. Algunos precios te podrían parecer elevados pero recuerda con cosas artesanales echas a mano. ",,5,,20 de diciembre de 2015,dic de 2015
"Magníficas vistas, la arquitectura, casas, jardines","Coyoacan tiene vida propia, difícil de describir pero un placer para los ojos.dar un paseo, tomar un plato, navegar las embarcaciones de arte, comprar unos pocos.",,4,"Acassuso, Argentina",17 de diciembre de 2015,oct de 2015
Pasar el domingo por la tarde aquí!,"temprano un domingo por la tarde (2 pm) cogimos un taxi ( <10 dólares) desde nuestra airbnb en Condesa hasta el Jardín Centenario en Coyoacan (no es realmente un jardín, más como una plaza - este es el lugar donde el Mercado aparece en el mapa de TA - pero el mercado actual en sí es un par de manzanas más al norte, pero se puede empezar en el Jardín Centenario y explorar toda la zona! ).  Sin duda no te tienes que levantar temprano - Coyoacan domingo para disfrutar de la experiencia que lleguen en cualquier momento entre mediodía y 2 funcionará bien dependiendo de cuánto tiempo quieres alojarte (nos alojamos hasta las 10 pm! ).Fue un día precioso y disfrutamos caminando primero alrededor de la plaza (comer nieve, buscando en la fuente de los coyotes y escuchar los harmonipans).  Luego corte frente a la Plaza Hidalgo y caminamos por los vendedores ambulantes que venden artesanías artesanas en la Av. Miguel Hidalgo (pro consejo: ojos para Ana Laura, que vende los productos artesanos amate-estilo de su familia en Xalitla).  Luego se puede cortar Ignacio Allende o Aguayo para ir hacia el norte hacia el mercado - hay un montón de comida y artesanía vendedores en ambos lados de la calle. Cuando llegue a la esquina de Malintzin y Ignacio Allende, tendrá el Parque Allende en la esquina noroeste de la intersección y el Mercado de Coyoacan en la esquina noreste. Hay un montón de vendedores en el Parque Allende los domingos por la tarde, pero no os perdáis el baile de salsa (ancianos, 60+) - tan divertido para ver y participar! Se puede ir al otro lado de la calle del Mercado (la - restaurantes de comida y fruta - está en la parte sur del mercado y de las mercancías - incluyendo canastas y artesanías - están en el lado norte).  almorzar en el mercado en uno de los restaurantes en su interior, comimos tacos y fueron increíblemente deliciosa. También me compré un montón de fruta para disfrutar. Si he vivido aquí, me gustaría ir cada fin de semana para la fruta solo.Después de terminar en el mercado, pásate por la salsa escena nuevo ( ¿por qué no?) y tomar un café en el Café Jarocho (en la esquina de Ignacio Allende y Cuauhtemoc) - es el mejor chocolate caliente/café que he tenido en el DF - no permanente, a conseguir la línea y tienen su dinero en efectivo.Se pueden conseguir oscuro, pero no te preocupes, ya que las calles todavía estará lleno y que usted querrá seguir disfrutando del ambiente festivo. Paseo de vuelta abajo Aguayo pasado todas las tiendas de comida (incluyendo los lugares churros, y la ubicación de Coyocan de el Tizoncito).  Si tienes cualquier habitación de su estómago, considere cenar en Los danzantes en la parte sur del Jardín Centenario. Este es un muy buen restaurante de Oaxaca (la otra ubicación es única en Oaxaca), hacen un gran trabajo con catas mezcal y los sabores eran deliciosos. Sólo tuvimos aperitivos, postres y mezcal - pero que bien vale la pena. Si no puede manejar para comer otro bocado, tomarse una copa en el Corazon de Maguey - el bar (del mismo propietario como Los danzantes) en el lado norte del jardin. Después de la cena, nos dimos una vuelta por algunos más (aún así hay un montón de acción sucediendo a las 8 de la tarde), luego cogimos un taxi Condesa.Esto es una gran ciudad, así que como precaución ya que sería en cualquier lugar - pero habiendo dicho que me pareció 100% seguro todo el tiempo.",,5,"Washington DC, Distrito de Columbia",16 de diciembre de 2015,ago de 2015
Lo primero que vi de Mèxico. Para quedarse boquiabierto.,"Llegamos a la ciudad de Mèxico el domingo 25 de Octubre y mi gran amigo y compadre Miguel Angel Alvarez Hernandez nos llevò junto a su tìo Miguel Angel Gonzalez directamente a conocer el mercado.Si la primera impresiòn es la que cuenta, te aseguro que te enamoraràs de Mèxico apenas pises el mercado.Todo lo que habìa leìdo y visto se ha quedado corto. La gente, los puestos de comida, ah! no puedo recordarlo sin querer volver a estar allì.Allì almorzamos tostadas de camarones, golosinas con chile, chicharrones, Tomamos cerveza y agûitas de sabor.Cerquita de la plaza de los coyotes y de la casa Azul, la residencia de Frida y Diego.IMPERDIBLE.",,5,"Rosario, Argentina",15 de diciembre de 2015,oct de 2015
empaparse de la cultura mexicana..,"Una manera de conocer mejor un pueblo es ir a sus mercados, donde se comen platos típicos y se puede ver los productos que se ofrecen. Coyoacan es un lugar ideal para visitar, entretenido, con mucha oferta donde almorzar y artesania para todos los gustos.",,5,"Región Metropolitana de Santiago, Chile",29 de noviembre de 2015,ene de 2015
auténtco,El lugar emblemático para ir probar comida mexicana auténtica. recomendada la Birria y darse una vuelta por el lugar.,,4,"Neiva, Colombia",27 de noviembre de 2015,nov de 2015
Después de la casa de Frida,"Inevitablemente no podés perderte este Mercado repleto de artesanias propias de la cultura mexicana. Hay variedad de productos, algunos mejores otros no tanto pero en general es digno de ser visitado. Se puede pelear los precios sobre todos cuando viajas en compañia de amigas y todas queremos comprarnos lo mismo en cantidad. Es un lindo paseo, luego se puede seguir a la plaza principal de Coyoacan. Para llegar.. esta algo lejos del metro pero se puede caminar por las calles de la bohemia Coyoacan.",,4,"Buenos Aires, Argentina",4 de noviembre de 2015,mar de 2015
Genial tostadas,"Durante la visita a la casa Frida Kahlo/Blue House y que quieran ir a un sitio donde comer considerar ir al Mercado coyoacan. Andar por ahí y tienen grandes tostadas como los locales. Asiento en el mostrador, orden y en 5 minutos estará comiendo. Además tienen unos fantásticos zumos de frutas del mismo mercado.",,5,"San Juan, Puerto Rico",2 de noviembre de 2015,oct de 2015
Ricas las Tostadas,"Hola, les comparto mi visita a Coyoacán el fin de semana, realmente tenía más de diez años que no iba por allá, ya que soy del norte de la ciudad y decidí visitar el afamado lugar, como a eso de las dos para llegar directamente a buscar que comer y decidimos comer en el mercado unas ricas tostadas, la vdd bastante recomendables, ya que tienen más de 10 guisados para ofrecer entre camarón, cochinita, tingas, surimi, etc, etc.... El precio es de $25 y $35 pero eso si muy bien servidas y lo mejor de todo con muy buen sabor así que ya lo saben, dense una vueltesita por allá, saludos! ",,4,"Cuatitlán Izcalli, México",27 de octubre de 2015,oct de 2015
Auténtica comida mexicana,"El pozole, los sopes, las tostadas, todo bien rico! Los precios bien económicos y el sabor de 10!Una sugerencia, si podes quesadillas diles que van con queso o de lo contrario te las darán sin queso, así como se escucha, ""me da una quesadilla con queso"" 👍🏻",,5,,25 de octubre de 2015,oct de 2015
