Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
GRAN PULMON DE LA CDMX,"Asi llamado por su extensa area arbolada que se encuentra clavada en pleno corazon de la CDMX, vale la pena visitar los museos que alberga entre otros el de Antropologia e Historia, el de Arte Contemporaneo y otros, cuenta con lagos donde puedes alquilar lanchitas para recorrerlos, hermosas avenidas, el monumento a los Niños Heroes y sin olvidar el hermoso Castillo donde vivieron el Emperador Maximiliano y su esposa Carlota. todo un sitio que vale la pena caminar",,4,"Pachuca, Mexico",18 de junio de 2018,oct de 2017
Gigante lleno de magia,"Experiencia imperdible y llena de magia. La paz que encontrás en el verde de este gigantesco parque, no tiene comparación. Dentro del mismo podés encontrar Museos, Jardín Botánico, lago, y todo lo q esperes de un área verde. ",,5,"Ciudad de Panamá, Panamá",15 de junio de 2018,mar de 2018
hermoso,"hay que visitarlo, conocer sus estatuas, es muy muy lindo, impecable lugar limpio, conservado 100% 100",,5,"Mar del Plata, Argentina",13 de junio de 2018,may de 2018
Un parque invadido por vendedores,Estuve caminando un Domingo por el Bosque de chalpultepec ya que me habían recomendado el sitio. En realidad es un bosque muy bonito pero me sentí un poco abrumado por la cantidad de vendedores que tiene el bosque. Creo que el protagonismo que debe tener la naturaleza se ve muy empañado por la desorganización que producen todos estos toldos.,,3,"Bogotá, Colombia",11 de junio de 2018,may de 2018
Central Park Asteca,El parque de Chapultepec es una joya que oxigena el DC y genera un espacio para propios y visitantes. Trate de no visitarlo en fin de semana por el gran volumen de personas y tome el trencito para suvir al Castillo de Chapultepec.,,5,"Bogotá, Colombia",2 de junio de 2018,dic de 2017
Gran parque con lagos y zoológico,"Es un paseo obligado , un gran bosque para disfrutar la frescura, pasear en bote y ver muchos puestos de artesanías y comidas. Dentro del mismo está el castillo. Ideal hacerlo luego del museo de Antropología",,4,"Mar del Plata, Argentina",28 de mayo de 2018,may de 2018
LINDO PASEO,"Si te gusta la paz y tranquilidad, es el lugar ideal para ir, tranquilo y con bastantes vendedores de todo tipo, lindas esculturas y muy bien cuidado!!!",,4,"Cochabamba, Bolivia",23 de mayo de 2018,may de 2018
Debería haberle dedicado mas tiempo,"El parque esta excelentemente ubicado, a metros de los grande edificios. Es un lugar limpio, lleno de cosas para ver. ",,4,"Mendoza, Argentina",22 de mayo de 2018,may de 2018
Muy lindo y con varias atracciones,"Lo más recomendable sería asistir a pie o en transporte público ya que el estacionamiento es un tanto complicado pero sin duda, vale la pena visitarlo y recorrerlo completo.",,5,"Santiago de Querétaro, México",21 de mayo de 2018,abr de 2018
Muy lindo a pesar de la metrópoli que le rodea,"Vale la pena seguirlo visitando, apoyar a mantenerlo y fomentar su permanencia. Lo visité en familia y me trajo padrísimos recuerdos sobre mi infancia, valor que ahora puedo inculcar a mis hijos, con quienes lo visité recientemente.",,5,"Santiago de Querétaro, México",21 de mayo de 2018,abr de 2018
Hermoso,"El bosque de Chapultepec es muy bonito, tiene un lago, ardillas, un castillo, museos, puestos de comida y muchos lugares para pasear en familia.",,5,"Puebla, México",30 de abril de 2018,nov de 2017
Llévate zapatos tenis por que irás de maravilla en maravilla por varios días.,"Es enorme, para dimensionarlo, es más del doble de Central Park en NY, así que prepárate con calzado cómodo, agua, gafas, gorra, cámara fotográfica-celular bien cargado y baterías de reserva por que va para toda una semana, pues hay desde Museos, en único castillo de la realeza del continente, un lago con atracciones, un parque de diversiones, el cárcamo-escultura monumental del Diego Rivera, zoológico, etc. etc. etc. Entre los secretos mejor guardados de la zona, está la Cueva de Cincalco, que los Aztecas veneraban como la entrada al inframundo y algunos árboles Ahuehuetes sembrados por el propio Moctezuma, antiguo emperador Mexica.",,5,"Ciudad de México, México",25 de abril de 2018,mar de 2018
Paseo en Bici,"yo creo que la mejor forma de disfrutar el Bosque es en Bici, creo que merece la pena hacer un poco de ejercicio y la renta de bicis es en todos lados. El parque es muy grande y creo que cuesta verlo o caminarlo en un dia. Por eso, la opcion de la bici es la mejor para pasear por sus largas rutas",,4,"San Salvador, El Salvador",23 de abril de 2018,abr de 2018
Ineludible,"Muy buen lugar para pasear, descansar de inmensa ciudad, tomar aire y porque no hacer ejercicios. Tiene varios atractivos y es obligacion conocerlo.",,4,"San Miguel de Tucuman, Argentina",20 de abril de 2018,ene de 2018
Hermoso lugar,"un bosque hermoso, con muchas actividades que hacer, comida atracciones, zoológico, museo bueno muchas cosas, sin duda un lugar para pasar un dia completo",,5,"Guadalajara, México",20 de abril de 2018,feb de 2018
Excelente parque ,"Impresionante parque que debes de visitar. Tiene atracciones, lago, museos l, juegos infantiles, etc",,5,"Ciudad de México, México",17 de abril de 2018,abr de 2018
La Familia,"Pensar en la familia es sin duda sinónimo del Bosque de Chapultepec en sus diferentes secciones, vida animal, emociones fuertes, naturaleza, pero sobre todo convivencia con los tuyos.",,5,,3 de abril de 2018,ene de 2018
NO BASTA UN SÓLO DÍA,"El parque o bosques de Chapultepec se encuentra sobre la Avenida de la Reforma cerca del Monumento a la Independencia. Tiene una superficie de más de 600 ha y es bellísimo. Está muy bien cuidado. En su interior se encuentran algunos de los mejores atractivos turísticos de la ciudad como el Museo Nacional de Antropología, el Museo Tamayo y el Castillo de Chapultepec. Está dividido en tres secciones. tiene lagos, diferentes parques temáticos, monumentos históricos y todo lo que se pueda uno imaginar. Requiere de un par de días. No aconsejo ir en domingo ya que es un mundo de gente. Hay una feria de comidas, pero no la recomiendo.Todo lo demás es diez puntos.",,5,"San Salvador de Jujuy, Argentina",1 de abril de 2018,sept de 2017
El pulmón dela ciudad de Mexico,"El bosque de Chapultepec se ha convertido en el área verde más importante de la Ciudad de México, cuenta con lago, áreas para caminar o hacer ejercicio, zoológico, áreas históricas como el Castillo de Chapultepec y zonas de juegos como La Feria, también se tiene el Museo Tecnologico",,5,"Ciudad de México, México",1 de abril de 2018,may de 2017
"Un ""MUST"" de la CDMX","¿Cuantas veces no has escuchado vamos al museo?¿Vamos al lago?¿Vamos a correr?¿Vamos a ver perros?¿Vamos a hacer yoga?¿Vamos al zoologico?  y alguien dice.... ¿Pero a donde? Bueno, pues El bosque de Chapultepec es el lugar perfecto para hacer estas actividades y más es tan grande que alberga mas de 3 museos, 2 lagos, un zooologico, un mariposario, un jardín botánica, una ciclopista, muchos festivales, muchas fuentes, mas de 5 restaurantes y lugares para realizar convivios. Definitivamente el Bosque de Chapultepec es la opción para ir el fin de semana que no sepas que hacer.",,5,,26 de marzo de 2018,ene de 2018
“Último respiro”,"Es un lugar único, realmente amante de la naturaleza, estoy a favor que existieran más lugares como este, lo único malo es la gente sin ética que no respeta estos espacios. Recomendable al 100% para poder pasar una buena tarde...",,4,"Ciudad de México, México",23 de marzo de 2018,mar de 2018
Vale la pena conoce,"Si estás de visita o eres de la ciudad, vale la pena conocerlo y recorrerlo por lo menos una vez, ya que es de los pocos pulmones que tenemos en está megalópolis",,4,"Playa del Carmen, México",20 de marzo de 2018,mar de 2018
Paseo por lo escondido de Chapultepec primera sección,"Alrededor del castillo entrando por la calzada de los poetas, te sumerges en una experiencia relajante, sobre todo si vas a caminar antes de las 10 am, hay senderos arbolados en donde se forman grupos hacien diferentes actividades de ejercicios, si luego caminas para el Tótem, encontrarás a tu paso un hermoso carrusel tipo Alemán que luce muy especial porque está en medio de árboles frondosos y si continúas tu camino encontras una cabalista en donde rentan bicicletas con solo presentar tu identificación, y puedes andar en hermosas veredas que llegan hasta constituyentes, caminos casi sin gente, muy relajantes y en armonía con la naturaleza.",,4,"Ciudad de México, México",20 de marzo de 2018,mar de 2018
Pulmón verde,"Ideal para ir a pasar el día en contacto con la naturaleza (siempre que haya buen clima) Las opciones que ofrece son muchas desde simplemente recorrer sus senderos a ingresar en algunos de sus espacios como el Audiorama, el Castillo, el Museo de Antropología, el Lago, etc. En sus extenso recorrido hay numerosos puestos de feria con recuerdos y comida de todo tipo. RECOMIENDO llevar calzado cómodo para caminar y disponer de tiempo, ya que las distancias son grandes y no se lo recorre en un par de horas.",,5,"Buenos Aires, Argentina",16 de marzo de 2018,ene de 2018
Perfecto paseo,"Este pulmón verde de CDMX es una zona muy agradable para disfrutar de un paseo, no solo por estar en días de ocio, sino también para los ejecutivos que trabajan en el cercano Paseo de la Reforma. Se puede tomar un trenecito y subir hasta el Castillo, aunque yo no conseguí encontrar a nadie que me facilitara la información adecuada, así que decií subir caminando. Hay un camino central que está lleno de puestos de venta de comida envasada y chucherías, además de globos, algodón dulce etc...Impresiona ver el enorme Monumento a los Niños Héroes en uno de los extremos del parque",,4,"Murcia, España",12 de marzo de 2018,feb de 2018
Para una larga caminata,"Hermoso y enorme parque de la ciudad. Muy bello para caminarlo con calma y lleno de atracciones, como el Castillo de Chapultepec y varios museos, cada uno de los cuales merece una visita por sí mismo.",,4,"Provincia de Córdoba, Argentina",5 de marzo de 2018,ene de 2018
Lindo parque,Lindo para pasar el domingo. Hay que pasear y tomar papitas en los puestos adentro del parque. El Castillo vale la pena tambien. No es necesario tomar el trencito. A pie es facil.,,4,"Ciudad de México, México",27 de febrero de 2018,feb de 2018
HERMOSO,"Adoro el Bosque de Chapultepec!!! Tiene TODO, restaurantes deliciosos, bellos jardines, museos geniales, fuentes, lagos, monumentos, pistas de todo tipo y hasta un bellisimo y elegante Castillo. Es un lugar ideal para familias, parejas, en solitario, con amigos yyyy para todos los presupuestos!!! Incluso sin dinero, lo puedes disfrutar con mil actividades. La gran cantidad de esparcimiento que puedes tener, dan para hacer algo diferente por varios fines de semana. Ojalá el Gobierno pudiera hacer más, porque el sitio en si mismo, es hermoso y da todo.",,5,"Ciudad de México, México",23 de febrero de 2018,feb de 2018
Impresionante,"parque impresionante dentro de la Ciudad de México, posee una gran variedad de museos y atracciones como el bosque, el lago, el zoológico, el castillo, etc. Cuenta además con una gran cantidad de comerciantes de artesanías y souvenirs, a muy buen precio.",,5,"Región Metropolitana de Santiago, Chile",18 de febrero de 2018,mar de 2017
Enorme y muy lindo,"Es un parque enorme, dividido en varios sectores que hasta tiene museos en su interior. Muy atractivo, interesante y fresco. Eso s, debes ir con ganas de caminar",,5,"Santa Fe, Argentina",16 de febrero de 2018,feb de 2018
Buena para pasear una tarde,"Es lindo el bosque, se puede rentar botes para pasear por la laguna, hay una librería porrúa con una terraza con vista al bosque muy rica para tomarse una cafe y leer un libro. PD: En ese cafe venden unos smothies muy malos, viene de una fanática de los smothies.",,4,"Santiago, Region Metropolitana, Chile",16 de febrero de 2018,feb de 2018
Entretenido,Había tantos niños!!! sin embargo se puede andar con tranquilidad. Se ven muchos animales y plantas de todas partes,,4,"Salta, Argentina",11 de febrero de 2018,ene de 2018
No ir un domingo,Mi sugerencia es no visitar Chapultepec un domingo ya que esta lleno el parque y el museo del castillo lleno de locales ya que la entrada es gratuita para los mexicanos y residentes del pais.,,4,"Buenos Aires, Argentina",5 de febrero de 2018,ene de 2018
GRATIS,"GRATIS y eso llama mucho la atención, unas gratas caminatas entre mil ardillas, para posteriormente entrar al Zoologico de Chapultepeco comprar recuerdos del mismo por el pasillo que lleva a el, al igual que por ahi mismo se puede ingresar al Castillo de Chapultepec.",,5,"Guadalajara, México",5 de febrero de 2018,feb de 2018
Una belleza,"El parque Chapultepec es hermosísimo. Esta en una bella zona. Tiene mucho verde, está muy cuidado. Además hay muchos museos, el botánico, el zoológico una librería. Y como si esto fuera poco hay muchas ardillas.",,5,"Buenos Aires, Argentina",3 de febrero de 2018,ene de 2018
Must visit!,"El bosque de chapultepec es tan bonito, se puede gozar cerca del castillo y lagos donde hay mucha gente o buscar un sitio mas tranquilo. ",,5,,2 de febrero de 2018,dic de 2017
Lindo lugar pero no los fines de semana,"Fuí un domingo y por lógica me encontré con una gran cantidad de gente. Es para caminar mucho, importante pulmón de la Ciudad.",,4,"Buenos Aires, Argentina",1 de febrero de 2018,ene de 2018
Tiempo para ver,"recomiendo se visite entre semana, ya que el fin de semana, se encuentra muy transitado. admirar a los animales y disfrutar de la naturaleza, pero toma en cuenta ropa cómoda, ya que se camina largamente. ",,5,"Ciudad de México, México",30 de enero de 2018,nov de 2017
"NO VAYAN A CIUDAD DE MEXICO, ANTRO DE LADRONES Y CORRUPCION!!","Fuimos al Bosque de Chapultepec y a la salida tomamos el metro para conocerlo, al subir a carro fui abordado por lo menos 8 personas (Si se le puede llamar asi) y me golpearon y tiraron al piso donde me quitaron el pequeño bolso que contenía importantes papeles, dinero y tarjetas. Mi familia nada pudo hacer y siguieron solor en el metro, me quedé en el andén en el suelo adolororido y sin recibir ayuda de nadie. Fuí a la estación de policia que hay en LA MISMA ESTACION, y habia al menos 20 policias armados hasta los dientes, me dijeron que si yo no habia podido atrapar al los delincuentes NO ME PODIAN AYUDAR, INCREIBLE !!!!!!! Luego me enteré que es una banda que opera en ese lugar y la policia no hace nada. Sospechoso.En resúmen , no vuelvo nunca mas a Mexico.",,1,"Temuco, Chile",28 de enero de 2018,ene de 2018
Pulmon importante en la ciudad,"Si paran cerca del mismo es una buena opcion recorrerlo, cuenta con muchas atracciones , como ZOO hasta museos.Es un espacio verde muy bien cuidado, comodo y de facil,acceso.",,4,"Rosario, Argentina",26 de enero de 2018,ene de 2018
Para caminar bastante.,"El bosque es muy grande, bonito y tranquilo. Hay un ambiente familiar muy agradable. Quizá demasiados vendedores. A cada paso que dábamos, había alguien tratando de vendernos algo. Al final, comimos en un pequeño restaurante dentro del bosque.",,4,"Lima, Perú",24 de enero de 2018,mar de 2017
Un lugar para relajarse,"Fuí con mis nietos y mi esposa, se puede llegar en metro, y pasear libre por el parque, hay atracciones y  sitios para comer.....",,4,lamolinape,10 de enero de 2018,feb de 2017
Excelente lugar para visitar y llenarse de energía,"Lugar para caminar solo o acompañado. Recargarse de energía de la naturaleza y pasear varias opciones: el parque, con áreas verdes, el zoológico con animales bien cuidados y hasta Osos Pandas. Y el famoso Castillo de Chapultepec lleno de historia y excelente vista en la parte superior. Sin duda un lugar obligatorio para visitar en la Ciudad de México. Totalmente gratis el zoológico y la entrada al parque. Al castillo si debes pagar. No es costoso.",,4,"Monterrey, México",10 de enero de 2018,ene de 2018
No permite mascotas,Muy decepcionante ya que no permiten mascotas! Es el parque más grande de la ciudad de México y no hay acceso a perros. Tuve que mantener a mi perrita en su mochila de viaje todo el tiempo y mejor nos fuimos.,,1,,9 de enero de 2018,ene de 2018
Dia familiar al aire libre con muchas opciones,"Un muy bonito lugar mucho que caminar ver y recorrer, la opcion de las lanchas, el tren, el castillo de chapultepec, muchos puestos de cosas que llevar recuerdos y muchos lugares de comida, sin duda un buena opcion para llegar el fin de semana familiar. ",,5,,2 de enero de 2018,feb de 2017
El Pulmón de la Ciudad,"Es un bosque muy bonito,  dentro de el se encuentra el castillo de Chapultepec y varios monumentos. Es recomendable pasear por allí a media mañana",,5,"Andalucía, España",1 de enero de 2018,ago de 2017
grandes áreas para hacer un sin fin de cosas,"el bosque es muy grande y con muchisimos atractivos , desde una simple caminata, remar en el lago, visitar el museo del niño el zoologico, o la feria con sus juegos mecánicos.  Ir a correr o clases de baile o fitness en "" El Sope "".Hay museos ( antropología, ciencias naturales, historia, el Castillo de Chapultepec, de arte, etc...) , librerias, cafeterias, etc...etc...etc...Chapultepec tiene mucho que ofrecer",,5,"Ciudad de México, México",28 de diciembre de 2017,dic de 2017
"Museos, comidas típicas y tradición ","Toca recorrer el bosque completo. Una buena recomendación es empezar el día en el Castillo y bajar a recorrer el parque para disfrutar el medio día ahí, viendo las personas que pasean en él. Para terminar el día en el paseo de la Reforma para almorzar y tener una tarde más tranquila. Otra opción es desviarse a Condesa y disfrutar la colonia más espectacular de México. ",,5,"Ciudad de México, México",28 de diciembre de 2017,dic de 2017
Paseando por Chapultepec,"Tiene muchos puntos de interés, para mi, los museos principalmente, a los mas jóvenes les encanta la feria, el entorno es seguro y agradable, incluso los gritos de los vendedores te pueden divertir si estás de humor de tomarlos de manera amable, sin embargo la zona de comida me parece no recomendable, la relación precio-calidad no es la adecuada si la comparas con otros lugares fuera del bosque, si vas con niños se van a divertir mucho con las ardillas, están tan acostumbradas a la gente que se acercan hasta poderlas tocar.",,4,"mexicali, Mexico",22 de diciembre de 2017,dic de 2017
Obligatoria visita,"Lugar muy bonito para visitar, caminar , comer y comprar comida :), alli esta el zoologico, puedes ir y vistarlo, muy bonito, es para ir descansar y estar todo un dia ya sea en familia, amigos o inclusive solo :)",,5,"Ciudad de Guatemala, Guatemala",11 de diciembre de 2017,ene de 2017
Excelente opcion en la Ciuda de Mexico,"Para caminar, pasear, visitar museos que estan dentro de Chapultepec, comer, ir al zoologico, este lugar conecta muchos destinos mu importantes, no cobrar admision, es gratis, y permite pasar el tiempo que el visitante quiera, una hora o todo un dia muy agradable. ",,5,"Ciudad de México, México",10 de diciembre de 2017,may de 2017
El Central Park del DF,"Perfecto para una tarde al aire libre. En su interior hay dversos puestos de golosinas, una casa del lago con eventos culturales y un museo en su cima, en el famoso castillo de Chapultepec. Vale la pena ir. Ojo que cierran a las 5:30 y necesitas por lo menos media hora para verlo (el castillo)",,5,"Lima, Perú",4 de diciembre de 2017,dic de 2017
ufff que arboles !,"En medio de esta gran urbe se encuentra un bosque con unos arboles de dimensiones grandiosas, un jardín botánico con cactus de colores y formas increíbles, diversidad de personas,, esta el museo, el castillo, el lago...",,5,Colombia,29 de noviembre de 2017,nov de 2017
LAS ARDILLAS!,"Es un paseo muy relajante, hermosa la naturaleza, en especial las ardillas que en cantidad se te acercan para que les brindes una nuez, Es un sitio muy tranquilo.",,4,"Bogotá, Colombia",27 de noviembre de 2017,oct de 2017
¡Para pasar todo el día ahí!,"Excelente para una larga y tranquila caminata, el clima de la ciudad es ideal para este lugar, rodeado de árboles. Recomendable llevar zapatos y ropa cómoda.",,5,"Monterrey, México",24 de noviembre de 2017,may de 2017
Buena caminata,es un lugar tradicional para autóctonos y visitantes. Con sombra y todo tipo de actividades para grandes chicos,,4,"Buenos Aires, Argentina",23 de noviembre de 2017,nov de 2017
Zoo del Chapulin," Ubicado sobre una de las avenidas más representativas de la CDMX e interna en el denso bosque de Chapultepec se encuentra el zoológico con una gran diversidad de especies animal, aves y serpentario. En su periferia circula un trenecito como atracción de chicos y grandes que complementan el paseo de forma peculiar.Fuerza México",,5,"Ciudad de México, México",23 de noviembre de 2017,nov de 2017
Increible,"es un bosque grande, creo que no te alcanza el día con todas las opciones de actividades que puedes hacer.  Hay museos, cafeterías, restaurantes de comida típica, venta de recuerdos, collares. se recomienda ir muy cómodos y echarse mucho bloqueador. Creo que el único inconveniente es que los baños no son los mas limpios, del resto es increíble. ",,5,"Barranquilla, Colombia",22 de noviembre de 2017,nov de 2017
destino imperdible,area recreativa sin igual un lugar que alberga mucha historia ya que en el corazon del bosque esta enclavado el castillo de chapultepec donde fue escenario la batalla desiciva entre mexico vs usa esta el parque de atracciones conocido como la feria zoologico y el lago muy muy bonito lugar lo malo es el ambulantaje mucha contaminacion auditiva y visual por ese lado es una verdadera lastima,,5,"obregon, Mexico",22 de noviembre de 2017,ago de 2017
Caminata obligatoria,"Muy bien para ir a caminar y pasar la mañana, no ir en domingo, es gratis y esta súper lleno, no puedes caminar, la venta de comida es molesta porque gritan demasiado, recomendable ir con tenis y ropa deportiva. ",,5,"Tijuana, México",19 de noviembre de 2017,nov de 2017
Excelente paseo,"Excelente opción para ir a conocer, llevar tenis o zapatos cómodos, no,ir en domingo, el Starbucks muy ad hoc",,5,"Tijuana, México",19 de noviembre de 2017,nov de 2017
el pulmon de la ciudad,"un sitio como pocos , un bosque espectacular donde se puede caminar, hacer ejercicio o simplemente caminar al aire libre tiene multiples atracciones ",,5,"Bogotá, Colombia",17 de noviembre de 2017,nov de 2017
Mi lugar favorito en toda la Ciudad de México,"El Bosque de Chaputelpec es un lugar increíble, con miles de cosas para hacer, como museos, monumentos, carriles para caminar o correr, tienditas para comprar regalitos, comidas, etc, además del Castillo de Chaputelpec. Mi siento muy seguro en el Bosque, mismo en la noche. Es para mi una buena opción de lacer para cualquer edad.",,5,"São Paulo, SP",13 de noviembre de 2017,oct de 2017
Me encanta correr en este parque,Siempre que vengo Al DF bici la manera de correr en este parque pues lo tengo enfrente de mi hotel y es muy seguro,,4,"Toledo, España",7 de noviembre de 2017,sept de 2017
un lugar para visitar en la ciudad de México,"Se encuentran importantes museos, no perderse el de Antropología e Historia. Está el Zoológico , el Castillo de Chapultepec, el Lago en donde se puede remar y el bosque. Hay que buscar la avenida de los poetas y la fuente del Quijote.   ",,5,"Ciudad de México, México",6 de noviembre de 2017,oct de 2017
"Interminable e3xperiencia , llena de sorpresas y mistica , me encanto","estar allí es sorprendente , eso si debemos definir que es enorme y su recorrido tiene varias escalas , sin dudas una suerte el que los mexicanos protejan sus áreas verdes de esa manera y puedan disfrutarse por generaciones , hace olvidar un poco el denso trafico de a ciudad.",,5,"Lima, Perú",2 de noviembre de 2017,oct de 2017
Inmenso,"Este sector de la Ciudad de México puede demandar uno o dos días en recorrerlo. ¿Por qué?. Es que en el parque se encuentran el Museo de Arte Moderno, el Museo Nacional de Antropología, el Museo Tamayo de Arte Contemporáneo, el Castillo de Chapultepec, el Jardín Botánico y diversos monumentos y estatuas a lo largo del parque.",,4,"Buenos Aires, Argentina",2 de noviembre de 2017,ago de 2017
Hermoso lugar,"Hermoso lugar! Visita obligada si se está en Ciudad de México.Está muy bien cuidado.Tiene muchas cosas para visitar dentro. Jardín botánico, castillo de Chapultepec, los lagos. Hay cafeterías y una librería muy bonita al lado del lago.Muy recomendable!",,5,"Ciudad de México, México",30 de octubre de 2017,oct de 2017
Interesante lugar en la ciudad + un castillo espanol,"Buen mantenimiento, un poco de desorden con las ventas, pero nada pesimo, puedes caminar por el parque hay Buena seguridad. arriba hay un Castillo espanol muy bonito",,5,"London, Canadá",30 de octubre de 2017,may de 2017
Muy pintoresco,"Un sitio muy agradable, para un recorrido  familiar lleno de naturaleza, con algunas actividades para realizar sobretodo en los lagos, ventas callejeras muy atractivas y comida típica, me l pasé fenomenal",,5,"Cali, Colombia",27 de octubre de 2017,oct de 2017
Cuidado con las Ardillas,"Muy buena opción para ir a pasar el rato con familia, amigos, pareja, etc. esta muy grande; hay muchas cosas para visitar y mucho que caminar o simplemente descansar. Hay muchas ardillas pero cuidado si las alimentan por que pueden morder o nunca irse, pueden subirse a una lancha en el lago, pero es pesado por que hay que pedalear mucho.",,5,"CDMX, Mexico",26 de octubre de 2017,oct de 2017
"Precioso, más si se va con niños","Este es un parque inmenso, con múltiples atractivos, un espacio de descanso en una ciudad tan inmensa y caótica como el DF. Vale la pena una visita, así sea por sus sitios más comunes. Recomiendo el paseo en el trencito turistico.",,5,"Cuzco, Perú",23 de octubre de 2017,jun de 2017
Maravilla urbana,"Es un parque urbano que cuenta con un buen número de atracciones gratuitas y otras a bajo costo, cuenta con un zoológico, la casa del lago, museos y más, venta de comida y souvenirs a buen precio, queda cerca al monumento del ángel de Independencia y paseo de la reforma. Es un lugar que se debe visitar para pasar un rato agradable, cultural y ecologico.",,5,"Bogotá, Colombia",20 de octubre de 2017,oct de 2017
Un Caos!!,"Tuvimos la experiencia de ir en semana santa, era tanta la gente que ni se podia contemplar el lugar, no se diga el zoológico, era una marea de gente, pero igual lo visitamos!!",,5,"Monterrey, México",19 de octubre de 2017,abr de 2017
paseo en bici,"de las mejores expriencias para visitar el parque y sus alrededores, es prestar una bici con tu pasaporte en las casetas donde prestan este servicio a travez del paseo reforma o cerca al museo de antropólogia. y dar un paseo por la avenida y por el parque, cerca está el restaurante vegetariano govindas, allí puedes hacer una prada.",,5,"Medellín, Colombia",12 de octubre de 2017,nov de 2016
Lindo paseo en familia!,"Un lugar mágico para pasar toda la familia un día lleno de diversión. Desde el recorrido por el zoológico, hasta caminar a la orilla del lago, comer en un buen restaurante o comida típica mexicana!",,5,"Ciudad de México, México",11 de octubre de 2017,ago de 2017
Excelente paseo,"Decidimos hacer un picnic en el bosque, muy agradable y lleno de ardillas. Es enorme, no pudimos recorrerlo completo, el día domingo va muchísima gente. A mi me gustó mucho, pero la zona tranquila. Le quita puntos la gran cantidad de comerciantes gritando que hay.",,4,"Santiago, Chile",10 de octubre de 2017,sept de 2017
Gran Parque con muchas opciones de esparcimiento,"Engloba varios museos y sitios de interés, Si se va a caminar hacia alguno de ellos es recomendable hacer el recorrido dentro del parque, no tan recomendable si se tiene el tiempo muy ajustado",,4,"San Jose, Costa Rica",9 de octubre de 2017,oct de 2017
Maravilloso lugar,Es sorprendente conocer este hermoso y grandioso Bosque en medio de una Urbe tan grande increible su conservacion gran regalo de Dios lastima que no contabamos con mucho tiempo para recorrerlo y gozar de todo lo que ofrece con gusto se puede pasar todo un dia aqui. ,,5,"Chihuahua, México",9 de octubre de 2017,jul de 2017
Chapultepec,"Es un parque muy grande en donde puedes remar, porque hay dos lagos, en los lagos hay restaurantes muy buenos, con vistas increíbles.Hay zoológico, museos, el castillo de Chapultepec, son muchas y muy variadas las cosas que se pueden hacer ahí.Si caminas por Reforma, siempre hay esculturas y esta es una avenida que está por en medio del Bosque.",,5,"Mexico,Df",6 de octubre de 2017,jul de 2017
"Visita obligada, muy bello",Un lugar lleno de historia. Muy agradable. Un oasis en el DF. No deje de tomar e tour en el trenecito. El castillo y su visita maravilloso.,,4,"Valencia, Venezuela",2 de octubre de 2017,sept de 2017
paseo familiar,"solo por pasear con la familia y disfrutar el tiempo juntos, no se recomienda comprar comida ahi, procuren ir bien desayunados y con ropa comoda.",,4,"López Mateos, México",2 de octubre de 2017,feb de 2017
Excelente parque urbano de casi 700 hectáreas.,"Es el pulmón verde de la gran Ciudad de México. Alberga el Castillo que lleva su nombre, el Museo Nacional,el Museo del Niño, Parque de Diversiones, el Auditorio Nacional, Zoológico, Feria de Diversiones,esculturas y monumentos varios.Lagos para navegar en lancha, jardines botánicos, etc. etc. La entrada al parque es gratuita.",,5,"Canelones, Uruguay",1 de octubre de 2017,sept de 2017
Un lindo paseo,"Un lindo paseo por el parque, con atracciones, teatro y un lago donde se pueden alquilar pequeñas embarcaciones para disfrutar de un lindo dia.",,4,"Zarate, Argentina",28 de septiembre de 2017,sept de 2017
Tenes que venir.. hay tanta variedad como gustos.. no te arrepentirás,"El Bosque de Chapultepec es un lugar para la familia, para recorrer también solo o en pareja, recorrer todo su entorno es maravilloso, el lago es espectacular, el zoológico entretiene, el museo de antropológica educa y enseña. y sus alrededores están llenos de la cultura mexicana en su máximo esplendor,,, vistalo, disfrútalo, recuerdalo y toma fotos..",,5,"San José, Costa Rica",26 de septiembre de 2017,sept de 2017
aire puro,"un lugar para caminar y respirar aire puro, lo único malo es que no esta bien señalizado te puedes perder con facilidad no se puede conocer en un solo día, tienen un trencito que lo lleva a conocer casi todo el bosque. Un lugar único y que cuenta con muchas actividades por hacer",,5,"Ciudad de Guatemala, Guatemala",26 de septiembre de 2017,sept de 2017
Hermoso,"El bosque cuenta con más de 600 héctareas y es uno de los más grandes de Latinoamérica en el medio de una ciudad.Cuenta con el Castillo de Chapultepec, el Museo de arte moderno, el zoológico, la Residencia oficial de Los Pinos, el Altar a la Patria y el lago artificial.",,4,"Buenos Aires, Argentina",22 de septiembre de 2017,ago de 2017
Vale la pena,Estuve hace poco con mi pareja en el bosque de chapultepec y de verdad es increíble tanta vegetación y tranquilidad en medio de la metropoli que es ciudad de mexico... caminar y disfrutar de los arboles... pájaros y ambiente tranquilo hace de tu día algo incomparable... para mejorar la limpieza... a pesar de los hermoso del lugar me toco mucha basura... en ciertas partes se veia como abandonado.,,3,"Washington DC, Distrito de Columbia",21 de septiembre de 2017,ago de 2017
Muchas cosas que hacer,"Puedes escoger entre muchos museos, el zoologico, el lago, o solamente pasear por sus pasajes viendo, conociendo y chachareando ",,5,"San Luis Potosí, México",14 de septiembre de 2017,oct de 2016
