Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Noche funnnn!,"Oído hablar de esto, teníamos grandes expectativas, pero fue una risa.Gran noche de diversión y algo que no debe perderse!Era un hotel de súper sincheera fácil moverse demasiado. Gente era increíble y colorido.Lo recomiendo si en la ciudad.",,5,"Bali, Indonesia",2 de noviembre de 2016,nov de 2016
Increíble!,"El mejor lugar para grandes eventos! Aunque estaba en la parte alta de las butacas, tenía muy buena vista. Sus instalaciones son excelentes y cuenta con todo para disfrutar de los eventos.",,5,"Ciudad Victoria, México",30 de octubre de 2016,oct de 2016
Imprenscindible,"Muy divertido y digno de ver. Es parte de la cultura mexicana y hay que verlo. Aparte de ver la lucha, puedes comer un sinfin de productos",,5,"Valencia, España",23 de octubre de 2016,oct de 2016
Un lugar adecuado para ver Lucha Libre.,"La lucha libre es un catalizador para el desahogo de la frustración y el estrés de la vida diaria.Los gladiadores lucen sus trajes vistosos, su actitud acorde al bando que han tomado, quienes interactuan adecuadamente con el público.Lo malo es que cierta empresa televisiva ha monopolizado esta plaza, pero no por ello es un buen sitio para disfrutar de este espectáculo.",,5,"Ciudad de México, México",23 de octubre de 2016,sept de 2016
Para el des estress,"apreciar la ya mundialmente famosa lucha libre mexicana, apoyar a tu bando favorito rudos o tecnicos",,4,"Ciudad de México, México",20 de octubre de 2016,jul de 2016
Realmente divertido!,"Compre sus billetes en línea o en la taquilla, cada fila tiene un precio diferente. Dentro hay un montón de opciones de bocadillos por un precio justo, cerveza y micheladas. El espectáculo es increíble y muy divertido! Prepárate para gritar y alentar a su favorito sección!",,4,"Koper, Eslovenia",20 de octubre de 2016,oct de 2016
Muy divertido y seguro,Nos divertimos mucho fue una visita en familia y mis hijos lo disfrutaron y lo mejor es que toda él área muy segura lo recomiendo se va a divertir yo le llamaría parte del folcklor mexicano...,,5,"Veracruz, México",19 de octubre de 2016,may de 2016
Importante en la cultura mexicana y algo que no debe perderse!,"Todo el mundo oye!Así que mis amigos y yo nos encantó este plan, es realmente genial!Lo que usted necesita saber:""Pidiéramos Libre"" es una práctica muy popular en México y es muy común que las personas realease estrés y compartir tiempo con la familia y los amigos- es completamente seguro, tome un taxi o súper para llegar allí, lo mismo se aplica para su camino, comprar sus billetes en la entrada. Si las compras a través de ticketmaster te cobran unos 50% de la venta actual. Hay eventos cada semana, así que no es como siempre se llena, a menos que alguien realmente famoso es luchando.- mis amigos y yo fuimos allí para y tenía varias cervezas, perfecto para juegos.- comprar una máscara! Son tan baratos como 5 dólares, así que es genial para entrar en el estado de ánimo y disfrute del momento.- lo más hilarante es que realmente poner en un espectáculo fresco, de combatientes poco atractivo, las mujeres e incluso un ataque de gay.- seguridad: 100% seguromuy guay y muy recomendable",,5,,19 de octubre de 2016,oct de 2016
"Lucha Libre, Parte de la Cultura",Una buena oportunidad para sentir y vivir de cerca la cultura mexicana. La alegría del publico junto con los luchadores son parte del show,,4,"Ciudad de México, México",12 de octubre de 2016,oct de 2016
Buenisimo y entretenido,"Fuimos con los niños y lo pasamos de maravilla, es entretenido y un buen panorama. Mi hijo de 14 años rayo con las mascaras y se las trajo por montón a Chile. ",,5,,11 de octubre de 2016,jun de 2016
UNA EXPERIENCIA INOLVIDABLE,"Sin duda un show que hay que presenciar, accesible económicamente, limpio y ordenado, buenos precios en bebida y comida y gran espectáculo. aunque debo dejar una ""alerta"" a quienes quieran asistir y es: JAMAS comprar entradas a personas que estén cerca de las taquillas, aun cuando estén junto con los policías que cuidan el lugar, ya que son estafadores organizados que ofrecen entradas de primeras filas ""sin que se tenga que hacer cola"" y es mentira y todo esto lo hacen frente a las autoridades presentes y si se les reclama, se hacen los desentendidos, ya que por lo visto todos están de acuerdo por lo que mi consejo es que toda entrada se compre directamente en la taquilla del evento. Afuera del evento buen lugar para buscar mascaras aunque a veces son mas baratas en los mercados",,5,,5 de octubre de 2016,sept de 2016
Divertido,"Es lo mas divertido que he podido ver, saber como se ven en realidad los luchadores, que es lo que hacen y como lo hacen",,5,,29 de septiembre de 2016,feb de 2016
RECOMENDADÍSIMO,"Es uno de los lugares que más me ha gustado. ""Las Luchas"", por lo que sé, hay funciones los martes, viernes y sábados. Es realmente emocionante sentir esa adrenalina y gritar junto con los demás. Si vas por ahi, te aseguro que te divertirás y reirás muchisimo",,5,,28 de septiembre de 2016,sept de 2016
Debes ir!,"Nos divertimos mucho ir a las luchas! Esto lo hicimos con el Turibus, porque yo era una preocupación poco sobre llegar por nuestra cuenta. El lugar es ruidoso y un poco desorganizado, pero el espectáculo en sí es increíble, muy entretenido, el luchadores son geniales y hacer todo tipo de acrobacias, pero la audiencia juega una parte tan importante, son ruidosas y decir cosas silliest. Nos encantó!",,5,,26 de septiembre de 2016,sept de 2016
Divertidísimo,"Todo, desde la presentación de los luchadores es divertido. Morirás de la risa con lo que hacen y gozarás con sus espectaculares saltos. El ambiente es genial, la gente grita mucho y de inmediato te introduces en el folclor. No me esperaba tanta diversión.",,5,,26 de septiembre de 2016,sept de 2016
Entretenido,"Una experiencia diferente, bastante entretenida asi no te guste para nada la lucha libre, terminas celebrando y gritando con el publico. Y si te gusta, te la gozas. Te venden bebidas y comida, algo costoso, pero de buena calidad",,4,,18 de septiembre de 2016,ago de 2016
Experiencia Mexicana de lucha,"Cuando en México, una visita a esta arena de Lucha mexicana y viendo es un deber. Hermosos trajes y máscaras se desgastan por los luchadores en el escenario. Ventiladores y espectadores tienen una opción para comprar y llevar máscaras durante la lucha. Alimentos y bebidas se venden dentro de la arena (trae cambio o pequeñas facturas mexicano). La experiencia es divertido, especialmente cuando vas en grupos!",,4,,11 de septiembre de 2016,sept de 2016
Algo diferente y divertido!! ,"Primera vez que asistí a un evento de estos y no me decepcione, es más, hubo un momento en el que me metí tanto el la película que ya tenía mi luchador favorito y sufría cuando estaba a punto de perder. Fui un viernes, había mucha gente, siempre es bueno no llevar tanto equipaje para no tener tanto que cuidar porque la cantidad de asistentes es mucha. ",,5,,9 de septiembre de 2016,sept de 2016
Buen espectáculo,"Fuimos un viernes por la noche. Las entradas las compramos en el mismo lugar. Había bastante gente, muchos turistas. Es muy pintoresco el espectáculo, por que a pesar de saber que son coreografías ya pre establecidas la gente se vuelve loca, grita, alienta, insulta. Muy recomendable.",,4,,7 de septiembre de 2016,dic de 2015
"No soy un fan, pero tenía la mejor experiencia","Fui porque unos amigos que yo viajaba con quería ir, y me esperaba ser molesto e incómodo. Pero esto fue una experiencia tan divertida. Puedes conseguir cervezas gigantes en vasos de papel para una cantidad asequible, y ponen un gran espectáculo. El estadio fue muy grande, pero estaba muy lejos de los topes. No estoy seguro si se llena más para eventos especiales o en días excepto los domingos (cuando nos fuimos), pero sentí que había un montón de espacio personal. Repito, no creo que disfrute de este en todos y otros espectadores sin hacerme sentir inseguro e incómodo, pero tenía el mejor tiempo, me sentí muy cómodo, y lo recomiendo encarecidamente.",,5,"Seattle, WA",7 de septiembre de 2016,sept de 2016
turisteando,"primera ves en las luchas y primera ves en la arena Mexico , vaya que valio la pena , encontré boletos en taquilla y en la reventa aun y cuando llegue tarde , por $300 m.n. me sente en la quinta fila , impresionante ver lo que estas personas hacen , espero volver pronto , llegue a la arena en Uber y no tuve problema alguno para encontrar otro Uber para el regreso , a pesar que llovia  a cantaros , los puestos que vendian desde comida mexicana asta todo lo relacionado con las luchas no se movieron del sitio , super tranquilo y comodo .",,4,"Tijuana, México",27 de agosto de 2016,ago de 2016
La parafernalia en su máxima expresión.,"La lucha libre mexicana con sus encantos de ver al superhéroe representados por el santo, bluedemon, mil mascaras, tinieblas, etc; hoy son otros los que se están volviendo ídolos con espectaculares malabares y acrobacias.",,5,"Ciudad de México, México",23 de agosto de 2016,jul de 2016
Muy divertido...¡ Las luchas!,"En un gran ambiente familiar, las luchas! acrobacia y show. Una cerveza llevada hasta tu lugar, mientras disfrutas del ambiente!",,4,"Zihuatanejo, México",23 de agosto de 2016,may de 2016
Diversión!!,"Hicimos una excursión, yo no quería ir, pero fue tan divertido! Imprescindible si te gusta este tipo de deportes",,4,"San Salvador, El Salvador",16 de agosto de 2016,ago de 2016
Pidiéramos libra!,"Sip. Si vas a estar en la Ciudad de México, debe ir la experiencia completa! Mereces la pidiéramos a Libra. No, no soy un ventilador de lucha, pero este fue muy divertido al final de la noche mi rostro herido de la risa. La gente está tan en él, hay familias, solo un loco divertido. Ir.",,5,"Denver, Colorado, United States",14 de agosto de 2016,jul de 2016
Usted debe ver la pidiéramos libre,"Lucha mexicana es indescriptible. El drama, las batallas, las máscaras y farsesco y trajes, y el verdadero atlético de muchos de los luchadores hace la experiencia más agradable en cualquier idioma. Algunas de la diversión es de los ventiladores pidiéramos viendo libre. Durante los espectáculos, los vendedores venden bocadillos, bebidas, e incluso máscaras de souvenirs y de plástico. Pidiéramos Libre fue lo más destacado de mi viaje a La Ciudad de México.",,5,"Chapala, México",12 de agosto de 2016,ago de 2016
LO mas!!!,"SI te gusta la lucha libre este es el lugar Creo que las peleas son los Miercoles y viernes , es ideal para ir en familia , muy lindo ambiente ",,5,"Buenos Aires, Argentina",12 de agosto de 2016,ago de 2016
Qué divertido!!! La mejor experiencia bajo cima jamás,"Primero que todo, no soy un ""fan de lucha"" (WWE, etc) pero la arena pidiéramos libre era una auténtica gozada. Representa la garantía de entretenimiento bajo un precio increíble frente a. Está ""fija""? Por supuesto! Es un vendaval de pies pisando fuerte, aplausos, gritos de mano (si quieres) experiencia para todas las edades? Absolutamente. Mi familia (mujer y 17 hijo) tenía el mejor momento aquí. Tuvimos entradas desde una librería gandi en el centro histórico (Ticketmaster por cierto) y eran de unos 30 metros de la circunvalación alrededor de 12-15.00 dólares, quizás menos, ya que me parece que no recuerdo. Deberíamos haber ido y vuelto en un asiento dentro del primer 5 filas. Podrá leer sobre la ""peligro"" de estar cerca de la acción, pero creo que de tonterías. Sólo estancia enfocada en la acción en el Ring y estarás bien. La seguridad alrededor de la arena? No hay ningún problema. Hay un montón de vendedores que venden artículos relacionados pidiéramos libre (no olvide hacer una máscara ahora!) y es muy concurrido, así que supongo que debería tener cuidado con los carteristas como haría en cualquier ciudad. Nos súper 'dallí y volver sin ningún problema en absoluto. No me paseo a la arena como la zona inmediata de los vendedores de arena fuera un poco chungo y parecía puede tomar el metro de vuelta si lo desea. Una vuelta al centro histórico estaba muy barato por cierto. Todos nos reímos como también nos gustó el Ballet Folklórico, así que fuimos desde muy baja a alta en la escala de la cultura y los disfruté tanto inmensamente. No lo dudes: dar y ir. No te decepcionará.",,5,"Los Ángeles, CA",9 de agosto de 2016,ago de 2016
Vayan y lleven su mejor actitud,La lucha libre es el cliche mexicano y en la Arena Mexico pueden vivir el cliché completo! Comprar las mascaras y abuchear a los perdedoresde las luchas! Un plan muy divertido,,5,"Bogotá, Colombia",9 de agosto de 2016,jun de 2016
La mejor lucha del mundo,"Si visitas la CDMX o eres de aquí y no haz ido q esperas??? Simplemente el mejor espectáculo de lucha libre,  las luces el sonido y los coloridos trajes de los luchadores tienen todo lo necesario para que pases una noche llena de emociones!! La arena es bastante vieja data del 57, sin embargo  el área de butacas de las 1ras 5 filas están muy bien organizadas y cómodas, además la vista es increíble, verás volar a los luchadores, y podrás descargar toda tu pasión al escoger tu bando favorito rudos o técnicos. Si eres extranjero en tu visita a la CDMX, no dejes de ir, funciones martes, jueves,  viernes y domingos consulta la página del cmll.com para horarios detallados, si tienes duda acerca de si las luchas son reales, asiste y convencete de que como arriesgan su vida los luchadores. El lugar cuenta con estacionamiento $50 refresco $20 y cerveza $35",,4,"Ciudad de México, México",6 de agosto de 2016,ago de 2016
Noche de diversión,"Quería vivir la experiencia completa en México y este es un buen lugar para empezar o terminar si vas a la ciudad de México.Me sorprendió porque pienso esto era sólo para adultos, pero vi a familias con niños y personas de todas las edades va como ir al cine.Me encantó pero no volvería.. no mis cosas.pero si hablas español que te reirás mucho escuchar a la gente hablar.. realmente divertida noche!!",,4,,3 de agosto de 2016,jul de 2016
Divertidísima y muy divertido,"Estábamos envueltos en lo divertido de Lucha Libre mexicana era. pidiéramos Fue genial ver y en su mayoría la gente estupenda para ver ballenas. Me gritan y cantan y alentar a los combatientes y no podíamos ayudar, pero llegar a con ellos.Reservamos por adelantado a través de Viator y nos recogió, nos dio algunos mezcal y una máscara y nos dejó en casa después.Realmente una noche de diversión y restaurantes al otro lado de la carretera donde comimos antes de que éste comenzara.Recomiendo encarecidamente esta noche.",,5,"Glen Huntly, Australia",3 de agosto de 2016,ago de 2016
Entretenido,"Es bastante entretenido el Show de los luchadores, pero no se puede ingresar camaras, adentro es bastante sucio, no vayas con cosas de valor, las entradas tambien las puedes comprar en la calle, las revenden  en las esquinas y son mas baratas que la boleteria, y nunca vayan solo, por que no es muy lindo el lugar en el que estas, y ten cuidado con los taxis que te tratan de cobrar mucho dinero por carrera (casi el triple de lo que pagaste) ",,3,,2 de agosto de 2016,ene de 2016
Una descarga de energías,"Una experiencia increíble. Si visitás México no podés perderte las luchas! Fuimos a la Arena México, contratamos el Turiluchas a un precio razonable, ellos te incluyen un paseo por la ciudad con un luchador a bordo y te regalan una máscara. Las ubicaciones que te dan son buenas. Allí dentro se puede comprar a buen precio alguna cerveza o tortas de jamón. Una vez que empieza el espectáculo no podés parar de reirte y de alentar a los ""rudos"" o a los ""técnicos"" llevado por el vocerío del público. Una experiencia muy recomendable, tanto para niños como para adultos que quieren volver a serlo.",,5,"Necochea, Argentina",31 de julio de 2016,jul de 2016
Lucha de México o pidiéramos libre,"Si quieres visitar una lucha tradicional mexicana la arena México es el lugar correcto.El show normalmente tarda 2,5-3 horas en la noche, pero sólo 3 días a la semana, en línea.Es un espectáculo de lucha con bebidas, bocadillos y un buen espectáculo.Se puede visitar el estadio con una agencia que cuesta US$40-60 ruffly + entradas (50-100 mex$).Si no no a pagar tanto usted puede fácilmente ir en taxi y por las entradas en la puerta. Seguro que al menos 30 US$ por persona (depende de lo lejos que están).",,4,,31 de julio de 2016,jul de 2016
Muy divertida!!!,"El plan es simpático, lo puedes hacer los martes, viernes o domingo!!! El sitio está ubicado en una zona no tan chévere, por eso es mejor llegar en carro, taxi o Uber, al frente hay parquedero. La entrada es barata depende de la ubicación pero ronda entre los $100 a $250 pesos, al que le gusta la lucha se divierte, buenos acróbatas, patadas voladoras, tijeras, llaves, y no siempre ganan los buenos, los rudos también ganan muchas peleas. El Turibus también te lleva, lo puedes tomar en el Centro comercial Reforma 222. Esto hace parte de la cutura de México, hay que disfrutar lo personajes, sus máscaras, etc. Adentro venden cerveza o snacks.",,4,"Bogotá, Colombia",30 de julio de 2016,jul de 2016
Pagar más por un buen asiento,"Es un montón de diversión, incluso si, como yo, no tiene interés en lucha. Me dieron un billete de master. La oficina está en el hilo musical del 'mixup soy tienda en la avenida madero. También puedes comprar en línea o en la puerta. El metro más cercano está a balderas. Pagué unos 300 pesos y 7 filas de la circunvalación. Gran vista. Los servidores constantemente subiendo y bajando por tráfico de bocadillos, bebidas y máscaras. El ambiente es eléctrico, sin duda vale la pena una visita.",,5,"Londres, UK",27 de julio de 2016,jul de 2016
lo mejor,"este es un lugar donde se puede conocer la verdadera cultura mexicana, desde ninos hasta los mas adultos vamos a divertinos y a quitarnos un poco el estres, las tortas son lo mejor! uno de los inconvenientes es la zona, ya que por la noche no es muy segura, fuera de eso es una parada definitiva si se va de vacaciones o si se quiere pasar un buen rato con los amigos",,5,,27 de julio de 2016,abr de 2016
Espectáculo de lucha libre,Lucha libre de espectáculo. La multitud de gente hace el ambiente. Puedes tomar y comer algo ligero adentro. Venden mascaras de los luchadores.Es mejor ir en grupo.,,3,"México Central y Costa del Golfo, México",26 de julio de 2016,may de 2016
Tan divertido!!!!!!,"En la página web billetes comprados luchador ticketmaster. Hay un montón de ""Tours"" para este tipo de cosas, pero ahorra tu dinero para aperitivos y recuerdos y a hacerlo por su cuenta. En la web, incluso puedes escoger sus propios asientos en la arena. Nos sentamos junto a la rampa de todos los luchadores introduce la arena. Fue épica!",,5,,26 de julio de 2016,jun de 2016
"De reven con los hijos, sobrinos, las novias de los hijos y más","Sí verdaderamente quieres conocer lo que es la vida y pasión de uno de los mejores espectáculos en la ciudad de México, hay que visitar este lugar, donde dejaras todo el estrés del día, se pude gritar e interactuar con los protagonistas, que son los LUCHADORES",,5,"Ciudad de México, México",25 de julio de 2016,feb de 2016
Excelente espectáculo ,"Si eres seguidor de la lucha libre es un lugar obligado de visitar, había escuchado que era un lugar viejo y feo, pero al parecer desde que Tv Azteca invirtió en la Liga Élite, mejoró el recinto, butacas cómodas para resistir las horas de función, fácil acceso y buena vista de cualquier zona. Por comentarios decían que les zona era peligrosa, pero con Uber todo fue muy fácil y sin ningún riesgo.",,5,"Pachuca de Soto, Hidalgo, Mexico",24 de julio de 2016,jul de 2016
UNA EXPERIENCIA INOLVIDABLE !!!,"Fui un poco empujado por los amigo ya que la lucha libre no es algo que me llame la atención, y para mi sorpresa pase una noche divertidisima y diferente , es un lugar que vale la pena visistar y vivirlo al maximo, todo el mundo es muy amigable y respetuoso, vale la pena gritar sin parar en cada una de las luchas que se presentan, Bravo !!! un lugar icónico en la cd. de México.",,5,"Ciudad de México, México",23 de julio de 2016,jun de 2016
Imprescindible cuando en la Ciudad de México,"Si no son mexicanos, tienes que ir y ver luchas. No importa qué es su edad, usted tendrá una explosión. Lo mejor de todo es que las mujeres viejas de ir allí y de hecho raíz en luchadores como era ""verdadero""",,5,"Ciudad de México, México",21 de julio de 2016,sept de 2015
"Noche de diversión, los niños les encantará!!","Queríamos experimentar. ¡Fue muy divertido!! El estadio es bonito y limpio y bien dirigido. No sentarse demasiado cerca a menos que quieras posiblemente sea parte del show (podría ser potencialmente peligrosa). Nos gusta 4 filas atrás y que era perfecta. Los niños le encanta!! Aunque es largo, así que no importa que la primera ley de seguro (era el lamest). Yo diría que una hora después de comienzo es bueno. No usar como su agencia tour Cabo, nos cobraron y luego nuestros billetes no estábamos sentados juntos. Todo funcionó en la final, pero no tenía potencial. Recomendamos comprar su propio entradas y Ubering y volver. Además, no hay mochilas, pero mi bolsillo pequeño estaba bien, y no hay cámaras, pero teléfonos celulares admiten. Fue un momento divertido, barato. Debe ir una vez. :).",,4,"Forest, VA",20 de julio de 2016,jul de 2016
Quiero disfrutar pidiéramos?,"Lo mejor de lo mejor para PIDIÉRAMOS Libre, asegúrate de ir en domingo, el ambiente es mucho más orientado a la familia.Los alrededores no son seguros, por favor asegúrate de tomar un taxi seguro, hay una estación de taxis en la arena y/o puedes tomar supertraer dinero extra para souvenirs, bebidas y por supuesto a comprar una máscara mexicana...",,5,"Toronto, Canadá",20 de julio de 2016,jul de 2016
Fantastico,"Siempre quise asistir a una pelea de lucha libre, fue fantástico, el ambiente es increíble, lo recomiendo muchísimos si están en la CDMX.",,5,"Playa del Carmen, México",20 de julio de 2016,jul de 2016
Imperdible!!!,"Las luchas en la arena México es una parada obligada para los turistas que visitan la ciudad de mexico, donde pueden ver la verdadera lucha libre para gritar y desestresarse y por un momento sentiste en otro mundo, el lugar es mágico y único con el folklor que solo México puede dar, altamente recomendable para ir con amigos y familia, comprar una mascara o una playera de tu luchador favorito y disfrutar de un evento simplemente espectacular.",,5,"Ciudad de México, México",16 de julio de 2016,jul de 2016
lucha,lucha libre.varios personajes. precio de acuerdo a lo que deseas. vende mascaras. venden bebida. y comida,,3,"Argentina central, Argentina",14 de julio de 2016,nov de 2015
Experiencia de risa!,"Mi novio y yo fuimos a Pidiéramos Libre con un par de amigos en abril de 2016 y fue muy divertido! El ambiente es de locos cuando los luchadores y comienzo de. Hombres adultos completa con máscaras de lucha en el comienzo de la audiencia gritando, vendedores están constantemente gritando en los pasillos, y las familias, las parejas, los lugareños y los turistas de todas las edades están disfrutando del show juntos. Es sin duda una experiencia única en la vida!",,4,"Oxfordshire, UK",14 de julio de 2016,may de 2016
Impresionante!!!!,"Mi esposo y yo asistimos a un partido pidiéramos libre en el Arena México durante el fin de semana del 4 de julio en la Ciudad de México. Fue una de nuestras partes favoritas del viaje. Me encantó la energía de la gente y el espectáculo no defrauda! Acción sin parar, hilaridad, y los trajes son geniales. Muy divertido. Nos compramos máscaras, camisetas, etc. Otros críticos dijeron que esa era una ""mala"" parte de la ciudad. Mientras yo no iría deambulando este barrio por mí a medianoche, nunca me sentí preocupado por mi seguridad, y caminamos por las cabinas y compras en los alrededores de la arena después. Simplemente tomar un taxi hacia y desde el evento y tendrá nada de que preocuparse. Pero, tenga cuidado con el tráfico si vas un viernes por la noche. Es típicamente sólo 20 minutos en taxi del centro histórico pero tardaron más de una hora para llegar allí en una noche de viernes. Además, compramos nuestros billetes online en Ticketmaster antes de dejar los Estados Unidos, y fue una especie de dolor a recogerlos de un Outlet ticketmaster en la ciudad en el día del espectáculo. Puede ser mejor que la compres en el estadio justo antes de que comience el espectáculo.",,5,"Phoenix, AZ",11 de julio de 2016,jul de 2016
"Me sentí como un niño nuevamente, tan divertido!!!!","Asistimos a los partidos en una noche de martes con un grupo de turistas. Fue tan emocionante. La arena no estaba ni siquiera la mitad. Las peleas eran muy divertidos, los luchadores excelente con sus trajes y personajes, serpientes, baile chicas tarjeta ring, cerveza y tapas en los puestos. Las peleas salpicó el anillo en los puestos bastante a menudo. La audiencia estaba en sus pies. Se admiten fotos mientras usted no usar flash. Si no vas con una excursión, recomiendo coger un taxi hacia y desde el estadio, ya que no está en una zona estupenda de la ciudad. Si desea comprar un recuerdo hay un montón de puestos fuera de la arena, que son menos caros que dentro. Compré dos tshirts que eran 120 pesos cada uno. Los baños son desagradables.",,5,"Puerto Vallarta, México",6 de julio de 2016,jul de 2016
Tan divertido!!!,"Nunca creer lo divertido que puede llegar hasta allí, la gente gritaba y los luchadores son de otro universo!",,5,"México DF, Mexico",4 de julio de 2016,abr de 2016
Divertido y popular,"100% divertido y recomendable. El espectáculo dura 2 horas aproximadamente en los que puedes ver varios encuentros de lucha antes de la estelar, no esperes lujos al contrario el ambiente es muy de barrio pero es un buen pretexto para desestresarte. Si vas con el turibus, aprovecha a pasear con el mismo por el centro histórico. Una experiencia divertida para toda la familia!  ",,5,"Ciudad de México, México",3 de julio de 2016,jun de 2016
Primera vez en un restaurante mexicano de Lucha Libre y pidiéramos fue BUENOS AIRES. Compruébalo,"Los ventiladores de este. ir nueces Sin duda se lleva la adrenalina, incluso si usted sabe que es falsa. Aunque los chicos b bofetadas mutuamente y haciendo maniobras peligrosas de cuerdas y con sus cabezas no son falsos. Fue algo digno de ver. Obtener una máscara para conmemorar la experiencia... y podría venir en práctico para algunos vids posterior;)",,5,"Denver, CO",3 de julio de 2016,jul de 2016
Jaja.,"Un montón de scalpers en el frente con la venta de entradas caras, pero viendo desde la primera fila fue una experiencia increíble!",,5,"Ciudad de México, México",2 de julio de 2016,may de 2016
Lo mas bizarro de Mexico,"Debe ser el lugar mas bizarro de Mexico y uno de los mas del mundo. En sí las luchas no son muy divertidas. A la tercera ya te aburres si es que no te tomaste un par de cervezas antes. Lo mejor sin duda está en el ambiente y en como viven los mexicanos su lucha libre. Es un espectaculo aparte ver a la gente disfrutar las luchas. Como consejo, lo mejor es entrar y tomarse un par de cervezas y todo resultará mas divertido",,3,"Buenos Aires, Argentina",1 de julio de 2016,sept de 2015
Distracción asegurada,"Según las recomendaciones opté por ir a la Arena de México, el dia menos congestionado fue el domingo familiar, ademas que el costo es menor. se puede llegar en metro o en taxi. Las entradas puedes comprarlas por ticketmaster o en la misma taquilla de la Arena.No permiten el ingreso de cámaras, por lo q se recomienda no llevar pues la dejas en custodia y si quieres disfrutar sin pensar ""me devolverán la cámara"" pues no la lleves, eso me paso. Si llevas, no hay inconveniente la recoges a la salida en la puerta principal. Si no te gusta mucho la lucha, pues te diviertes con la adrenalina de la gente, mayores y niños, gritando entusiasmados. Visita imperdible.",,4,"Lima, Perú",1 de julio de 2016,jun de 2016
El mejor espectaculo de Lucha Libre!,"Imperdible! pagas una entrada como de unos $8 USD y disfrutas de unas 3 horas de Lucha libre, donde te ries sin parar. El espectaculo de los luchadores es de muy buena calidad, el sitio es cómodo y la atención muy buena. Dentro puedes comprar comida y bebidas, pero les recomiendo los tacos a la entrada.",,5,"Perth, Australia",28 de junio de 2016,jun de 2016
Espíritu y afición de México,"Una de las formas que nos conocen culturalmente en mucho países es la Lucha Libre. Todo el arquetipo de la fuerza y estoicismo de nuestra gente no puede ser mejor resumido que en las atracciones luchísticas entre el bien y el mal, los técnicos y los rudos que nos deleitan con un espectáculo para aficionados de corazón.",,3,"Ciudad de México, México",28 de junio de 2016,nov de 2015
IM-PER-DI-BLE !,No puedes dejar de vivir esta experiencia típica de este país !!! Es un show con sus códigos y costumbres que hacen de este un sensacional momento para compartir en familia ! ,,5,"Recoleta, Argentina",26 de junio de 2016,may de 2016
Un lindo espectaculo de acrobacia y emoción,"Un espectaculo marvilloso, dentro y fuera del cuadrilatero, fuimos en familia y no sabiamos como compartarnos en un espectaculo de lucha libre, la arena México es como un estadio techado con raderio para sentarse alrrededor de un ring de box donde los modernos gladiadores mexicanos se enfrentan en solitario o en equipo unos a otros  mientras giran, bincan, forsegean y finalmente un equipo vence al otro al mantener a su adversario espalada al piso por mas de 3 segundos; fue emocionante el público interviene y grita, pide y exige el espectaculo que vino a ver, el luchador fanfarronea, juega y concede al espectador el show que vino a ver, un espectaculo en donde todo el que aisste es actor y parte.",,4,,17 de junio de 2016,mar de 2016
"Pidiéramos Triple AAA, Lucha Libre es increíble y divertido.","Luchadores mexicanos son muy divertidos, tramposos y hacer de su estancia de 3 y medio un gran uno reservaría.Además, puede haber algunas cervezas frías en una taza de cera, y algunos bocadillos mejicanos como pescado seco, semillas de maíz, y pop pumkin.La parte mala es que salir tarde en la noche, y esta zona no es muy segura o cualquier buena especialmente para turistas o personas que no esté acostumbrado a la zona.",,5,,16 de junio de 2016,dic de 2015
"Divertido, divertido, divertido","No soy para nada un fan de lucha y no esperaba para disfrutar de este tanto como yo, sin duda, recomendaría este hotel para todo el mundo.",,5,"Irlanda del Norte, UK",8 de junio de 2016,jul de 2015
Una noche en la lucha Mexicana es muy divertido.,"Recomiendo totalmente este si quieres disfrutar de un poco de deporte y locura. Con un ambiente tipo carnaval, una gran cantidad de ruido y espectacularidad, esta es una noche divertida. Me encantaría llevar a mis hijos.",,5,"Byron Shire, Australia",3 de junio de 2016,abr de 2016
"Diversión, diversión, DIVERSIÓN!!!",Este fue un montón de diversión... Volveré a la pidiéramos la próxima vez libre estoy en la Ciudad de México... Este es un deber!,,5,"Las Vegas, NV",26 de mayo de 2016,may de 2016
Un montón de diversión en familia,"No esperes como pidiéramos libre, de hecho no me gusta, este lugar; sin embargo, fue increíblemente divertido! Verdaderamente es un evento familiar, mi bebé me encantó y él ni siquiera dos todavía. Los luchadores eran super profesional y toda la cosa fue tan divertido que no me di cuenta que duró tres horas. toda Hasta fui y compré mi hijo y sobrino algunas camisetas y otros merch, he estado en la Ciudad de México innumerables veces, pero esta fue mi primera vez en la luchas y volvería otra vez...",,5,"Concord, CA",25 de mayo de 2016,abr de 2016
SOLO amantes de los golpes.,"Para mi se me hace una deporte muy fuerte. Solo lo recomiendo para gente con adrenalina de golpes. En lo particular, yo no soy amante de este deporte. Sin embargo a todos los Luchadores SI SE LES RECONOCE EL EROTISMO DE ESTE DEPORTE Y LA AGLIDAD COMO LA EXPERIENCIA QUE TIENEN. ",,3,"Ciudad de México, México",23 de mayo de 2016,oct de 2015
