Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Lugar turistico,"Un bello edificio el palacio de bellas artes hecho en mármol y bronce, se realizan exhibiciones temporales de pintura básicamente y también cuenta con salones para conciertos",,5,,26 de julio de 2020,mar de 2020
Experiencia tipo Europea,"Desde el edificio mismo, tanto al interior como al exterior, las exposiciones, la ópera, el café, es simplemente espléndido, uno de los mejores edificios del mundo!",,5,"Brighton, UK",24 de julio de 2020,jul de 2020
Arte y más arte ,"Mi arte se conectan con cada narración, es increíble saber que en estos lugares hay obras y pasiones plasmadas por grandes artistas.",,5,"Cartagena, Colombia",16 de julio de 2020,jul de 2020
experiencia total,"las exposiciones itinerantes, los murales que son historia y el mismo edificio que es art nouveau por fuera y art deco en su interior, es un lugar al que voy repetidas veces, solo, con la familia y con amigos",,5,,20 de junio de 2020,nov de 2019
Genial ,"El palacio de Bellas Artes es lindo, además que está al lado del parque donde hay cómicos ambulantes y te diviertes muchísimo ",,5,"Lima, Perú",19 de junio de 2020,feb de 2020
Una obra de Arte,"Es una obra de arte, no se pierdan la vista del Palacio de Bellas Artes del mirador de la Torre Latinoamericana. Julio de 2016.",,5,"Villa Ramallo, Argentina",13 de junio de 2020,jul de 2019
Espectacular Recinto,"El majestuoso palacio de Bellas Artes en la Ciudad de México es una belleza irónica de la ciudad de los palacios. En esta visita tuve la oportunidad de apreciar el ballet de Amañia Hernández en la sala de teatro, pero pata ser sincero lo que más disfruto de mi visita a bellas artes es por la noche sentarse en los jardines y observar el palacio y el tránsito de las personas con una música de fondo generalmente del cilindro. Es un lugar inspirador",,5,"Monterrey, México",17 de mayo de 2020,oct de 2019
Visita por la escuela,Pues es un lugar muy interesante acudimos por la escuela pero nos gusto y entonces acudimos a ver 2 obras musicales la de el lago de los cisnes y carlina burana que por cierto muy buenas las 2 y me encanto esa experiencia espero les guste porque aparte es un atractivo cultural de México.,,5,,14 de mayo de 2020,ene de 2020
solo visitalo,"De poco sirve una descripción de este magnifico recinto tienes que visitarlo sin demora en MAS DE UNA ocasión, abrir tu mente al sentir ",,4,"Ciudad de México, México",23 de abril de 2020,dic de 2019
Símbolo mexicano,"Muy hermoso, su cúpula el teatro su acústica  todos los elementos que están en este lugar son hermosos. ",,5,"Ciudad Nezahualcóyotl, México",12 de abril de 2020,jun de 2019
Muy lindo,El palacio de bellas artes queda cerca de chinatown y la verdad esta en un area con parques y plazas muy bonito. Pagamos la. Entrada que no es muy caro pero eso si no permiten fotos de las obras. Frente al palacio hay una cafeteria en sears en la. Parte de arriba donde hay una linda vista! ,,5,"Guayaquil, Ecuador",9 de abril de 2020,abr de 2020
INTERESANTE.,"Un lugar muy bonito, muy bien acondicionado. Con un valor artístico muy impactante. Los murales son increíbles!",,5,"Buenos Aires, Argentina",5 de abril de 2020,mar de 2020
Hermosa arquitectura,"Edificio icónico de la Ciudad de México, con una arquitectura muy bien cuidada y mantenida a la perfección.",,5,Costa Rica,2 de abril de 2020,ene de 2020
Hermoso por la eternidad,Me encanta ver que pasan los años y sigue siendo un lugar emblemático y bello que visitar en la CDMX. Es un icono mundial. Felicidades.,,5,,25 de marzo de 2020,feb de 2020
Opera,En lo personal es un inmueble que me gusta mucho. He ido algunas veces a Operas que son una cosa verdaderamente espectacular.,,5,"Santiago de Querétaro, México",22 de marzo de 2020,jul de 2019
Mi México hermoso!,"Los murales del palacio son hermosísimos, todos deberíamos de darnos a la tarea de visitar nuestros emblemas mas seguido!",,5,,20 de marzo de 2020,feb de 2020
Espectacular ,"Hermoso lugar, en una zona concurrida; recomiendo la vista desde la Torre Latinoamericana en la noche. ",,5,"San José, Costa Rica",17 de marzo de 2020,mar de 2020
Bellas artes,"Lugar precioso, es cara la entrada para ver los murales y hay que aprovechar su fachada ya aún no ha sido dañada por las feministas.",,5,"Durango, México",17 de marzo de 2020,mar de 2020
Lugar de interés.!¡,"Es un lugar agradable, con obras de arte y algunas exposiciones, un dato más que interesante los domingos es gratuito el lugar...¡!!",,4,"Ciudad de México, México",17 de marzo de 2020,nov de 2019
Impresionante ,Bellísimo el palacio de bellas artes. Desafortunadamente los lunes no abren y no pudimos apreciarlo por dentro. ,,5,,16 de marzo de 2020,mar de 2020
Lugar Emblemático de México.,"Gran arquitectura. Emblemático de México, les recomiendo visitarlo en familia, para todo tipo de turistas les gustará mucho",,5,"Estado de México, México",16 de marzo de 2020,mar de 2020
Bellísimo...,"Un icono de la ciudad, me encanta admirar cada detalle, un legado del Porfiriato que en la actualidad asombra. Tanta belleza en el corazón de la ciudad, cada que veo la edificación me recuerda el arte de la arquitectura de nuestro México!!",,5,"Nuevo Nayarit, México",15 de marzo de 2020,mar de 2020
Una de las gemas más pulidas de la Ciudad de México.,"En una ciudad llena de museos de clase mundial, el Museo del Palacio de Belles Artes se erige como uno de los mejores.En primer lugar, el edificio es absolutamente impresionante. Sugiero tomarse el tiempo de caminar antes de entrar para tener una idea de la instalación. Una vez dentro, preste atención a la estructura, así como a la colección que alberga. Merece su atenciónEn segundo lugar, este museo alberga una de las mejores colecciones del mundo: famosos muralistas mexicanos. Estas pinturas son tan importantes por razones históricas como por lo obvio artístico. Y son una delicia absoluta para ver.Finalmente, las exhibiciones temporales pueden ser espectaculares. Vimos una exposición dedicada a la vida y los tiempos de Emiliano Zapata. Nos encantó¡No te pierdas este museo!",,5,"San Miguel de Allende, México",13 de marzo de 2020,feb de 2020
espectacular recinto de las artes,"impresionante inmueble arquitectonico en el centro historico de la cdmx, con excelentes espactaculos a ofrecer...",,5,"Ciudad Juárez, México",12 de marzo de 2020,abr de 2019
Ballet Nacional,"Fuimos al palacio de Bellas Artes para asistir a la actuación del Ballet Nacional, El Palacio en si es una obra majestuosa, con grandes murales de los Artistas mejicanos (Ribera, Sequeiros, etc.). Y la actuación del ballet fue extraordinaria. He visto muchos ballets pero este me impactó por su colorido, por la fuerza de la interpretación, la música..... Realmente maravilloso.",,5,"Vigo, España",10 de marzo de 2020,feb de 2020
Unico,"Imperdible, excelente oportunidad para conocer algo del muralismo mexicano. Vale la pena recorrerlo. No permiten sacar fotografías",,5,"Buenos Aires, Argentina",9 de marzo de 2020,abr de 2019
México con Amigas ,Hermosísimo lugar imperdible si visitas la cuidad de México.Lo visité en febrero de este año con mis mejores amigas y nos quedamos admiradas de tanta belleza y con ganas de volver.,,5,"Lima, Perú",8 de marzo de 2020,feb de 2020
Ballet de Amelia,"Un espectáculo increíble, escenario, vestuario, música, el telón es increíblemente hermoso de puro cristal, muy buen escenario",,5,"Barranquilla, Colombia",7 de marzo de 2020,feb de 2020
Extraordinario,Es un palacio de Teatro. Arquitectónicamente el edificio no tiene igual en la ciudad y funcionalmente la acústica de los eventos es muy buena. Siempre es una delicia ir los espectáculos. Además tiene  un par de salas para exposiciones temporales que siempre tienen algo interesante.,,5,"Ciudad de México, México",6 de marzo de 2020,feb de 2020
Impactante,Una gran oportunidad de conocer imponentes murales y disfrutar la arquitectura del Palacio. No están permitidas las cámaras fotográficas ,,5,"Trujillo, Perú",6 de marzo de 2020,ago de 2019
Un palacio hermoso!,"Los murales dentro del palacio son muy interesantes y hermosos, pero también me encanta la arcitectura! La Alameda está al lado del palacio, y todo está en el centro de la ciudad, así es muy fácil llegar. Recomiendo que vayas los domingos, porque es gratis. ",,5,"Saint Paul, MN",6 de marzo de 2020,mar de 2020
Deslumbrante,"El Palacio de Bellas Artes, en el corazón de la ciudad de México, hace que a uno se le ponga la piel chinita desde que se va acercando a él, obra majestuosa. . El Palacio de Bellas Artes es el máximo recinto cultural del país y ha sido escenario de los más destacados artistas a nivel nacional e internacional. Porfirio Díaz ordenó construir el Palacio de Bellas Artes para conmemorar el Centenario del Inicio de la Independencia de México.",,5,"Ciudad de México, México",5 de marzo de 2020,ene de 2020
La cereza del Pastel,"Un lugar único e increíble, una verdadera joya en el corazón de la CDMX, un emblemático lugar con una arquitectura digna de admirar",,5,,5 de marzo de 2020,nov de 2019
Digno de ver,"El teatro es bellísimo, es como retroceder en el tiempo para sentir la majestuosidad  y el glamour de la época en que fue construido. Todas las personas que trabajan allí fueron muy atentos y a la salida de la función había un ambiente  super interesante en la plaza",,5,"Valencia, Venezuela",5 de marzo de 2020,feb de 2020
Monumento Histórico,"En el Palacio de las Bellas Artes, además de ser un lugar hermoso, entre otras cosas vas a encontrar parte de la historia Mural de Mexico, hay obras de Siqueiros, Rivera y Gonzalez Camarena, una visita imprescindible en la ciudad",,5,,5 de marzo de 2020,feb de 2020
"LLevo varias visitas a este hermoso lugar, he visto el Ballet, las exposiciones temporales y siempre quiero volver.","Es un lugar icónico, llevo varias visitas a este hermoso lugar, he visto el Ballet, las exposiciones temporales y siempre quiero volver. El estacionamiento es muy accesible. Pueden llegar también por metro. Es un folclor lo que se vive al rededor en la explanada, siempre hay organilleros, globeros y artesanos en los alrededores, sin duda uno de los lugares mas bellos de la CDMX.",,5,"Ciudad de México, México",2 de marzo de 2020,ago de 2019
Palacio de Arte y para Arte,"El Palacio de Bellas Arte es un lugar que no debes dejar de visitar, si pasas por la Ciudad de Mexico, por su arquitectura deslumbrante y lo que encierran sus muros en galerías, restaurante, salas de exposiciones y murales de grandes artistas de méxico como Diego Rivera, David Alfaro Siqueiros y José Clemente Orozco. Testigo además de eventos sociales, políticos y por sobre todo artísticos. Como guardián de la ciudad de méxico, se enaltece este coloso...",,5,"Quito, Ecuador",1 de marzo de 2020,sept de 2019
Bellas artes,"Precioso, el telón del teatro es de vidrio creado por Tiffany representa a los dos volcanes mexicanos: Popocatépetl e Iztaccíhuatl",,5,"Ciudad de México, México",1 de marzo de 2020,sept de 2019
Hermoso palacio!,"Tiene una explanada grande, a un lado se encuentra la alameda enorme y siempre hay algo que hacer, alguna exposición o evento. Sin duda lo recomiendo es maravilloso a la vista.",,4,"Ciudad de México, México",1 de marzo de 2020,feb de 2020
Mala suerte,"Exterior impresionante, en mi caso no valió la pena pagar por entrar, no había exposiciones abiertas, los murales podían verse desde  la parte donde  puedes pasar sin pagar, y desconocía que no estaba abierta la sala de conciertos para visitantes",,4,,27 de febrero de 2020,feb de 2020
Hermosa vista,"Divino, simplemente hermosa construcción 🏗, divinas salas, todo se disfruta mucho, excelente opción para visitar... ",,5,"Coatzacoalcos, México",27 de febrero de 2020,feb de 2020
Por donde lo veas ,"Es hermoso por dentro, por fuera y desde arriba. Obligatorio visitarlo si vienes a la Ciudad de México ",,5,"México Central y Costa del Golfo, México",26 de febrero de 2020,feb de 2020
Hermosa arquitectura,"Tiene una muestra de murales de artistas como Diego Rivera, pero lo más interesantes es su fantástica arquitectura.",,4,"Guayaquil, Ecuador",26 de febrero de 2020,feb de 2020
El nombre lo dice todo ,Una de los edificios más importantes de la Ciudad de México y no solo por su belleza sino también por su importancia histórica y por la impresionante arquitectura no puedes venir a la CDMX sin visitar este increíble lugar Dentro de el además de encontrar algunos de los murales más hermosos del mundo también encontrarás si tienes suerte algunas exhibiciones temporales y si lo haces con anticipa probablemente disfrutar de un concierto en este increíble lugar ,,5,"Ciudad de México, México",25 de febrero de 2020,mar de 2019
Me enamoré¡,"Llegamos a Bellas Artes  un edificio enorme¡ y empezamos a conocerlo era un sábado creo y no tenía costo el acceso. Comenzamos a ir hacia los murales donde una persona nos contó sobre ""El hombre controlador del universo"" y quedamos fascinadas por aquella explicación de verdad quede anonadada.Hay mucha gente que lo visita, mucha gente va, mucha gente viene, hay salas con exposiciones y mucho que disfrutar.Visita obligada en la CDMX.",,5,,25 de febrero de 2020,oct de 2019
Una joya que muchas ciudades pueden envidiar!!,"Este gran coloso me dejó sin palabras!! Era como un gran diamante entre tantos otros! Sin duda uno de mis edificios favoritos de la ciudad, hay tanto que ver y tanto que apreciar que sería injusto de mi parte no decir que la riqueza arquitectónica de CDMX es envidiable! ",,5,"Miami, FL",23 de febrero de 2020,ago de 2019
Visita ,"El palacio de Bellas artes es lindisimo, además de sus alrededores, la alameda central que es un parque gigantesco donde los payasitos nos brindan un buen espectáculo ",,5,"Lima, Perú",22 de febrero de 2020,feb de 2020
Un edificio muy bonito,"Definitivamente vale la pena darse una vuelta, los murales son impresionantes. Se recorre muy rápido, entonces te da tiempo de visitar mas lugares.",,4,"Ciudad de México, México",22 de febrero de 2020,oct de 2019
Bellas artes CDMX,"El lugar obligado en visita a CDMX, historia, belleza y sobretodo arte, los hermosos murales de Diego Rivera, David Alfaro Siqueiros, las exibiciones y no te pierdas ir a admirar el ballet folclorico de amalia que te asombrara.",,5,"Mexicali, México",18 de febrero de 2020,feb de 2020
Recinto Hermoso con tamaño perfecto.,"Tamaño de recinto perfecto para los eventos. A pesar de que estuve en Galería (parte superior) la vista era completa, y la distancia corta. El palacio de Bellas Artes es Bellísimo. Las butacas están compactas pero en general bien.",,5,"Ciudad de México, México",18 de febrero de 2020,feb de 2020
Cultura al alcance de todos,"De pequela siempre admire este lugar, ahora que vivo en otro pais siempre que regreso a la ciudad este es un lugar obligado mas frente al cafe del edificio de enfrente, un lugar increible",,5,"Santa Fe, Nuevo Mexico",18 de febrero de 2020,mar de 2019
Es un lugar que necesitas conocer si vienes a la CdMx,"El Palacio de Bellas Artes es un verdadero Palacio al nivel de los más bellos palacios de mundo y es un foro donde solo los más grandes se has presentado y se presentan, no dejen de ir a conocerlo cuando visiten la Ciudad",,5,"Ciudad de México, México",17 de febrero de 2020,sept de 2019
Joya mexicana,Este edificio es una maravillosa joya arquitectónica tanto por su valor material como por las actividades artísicas y culturales  que se desarrollan allí.,,5,"San Ramón, Costa Rica",16 de febrero de 2020,ene de 2020
Historia en todos los muros,"Es muy agradable visita el Palacio de la Bellas Artes, porque es un inmueble muy lindo por fuera y por dentro esta extraordinario, tiene cultura por donde lo contemples, tiene un recorrido donde te explican los diferentes murales. Para extranjeros y locales no dejen de visitarlo.",,5,"Apodaca, México",16 de febrero de 2020,oct de 2019
Expo Zapata después de Zapata,"La Expo espectacular, sin embargo me pareció que hace falta bastante mantenimiento a bellas artes, los baños sucios, varias salas cerradas, no hay señalización, demasiado calor, la tienda es muy fea, el estacionamiento un caos.",,3,"Ciudad de México, México",16 de febrero de 2020,feb de 2020
Recomendado,"Muy bonito museo. Además, asistí al espectaculo de folklore mexicano y realmente vale la pena, es un espectaculo muy bien montado, no te arrepentirás.",,5,"Lima, Perú",16 de febrero de 2020,feb de 2020
Imprescindible visita ,"Edificio increíble,de principios del siglo XX mezcla de arte nouveau y art deco, cuenta con murales en sus diferentes plantas, y exposiciones, considero indispensable la visita guiada gratuita que realizan empleados del palacio de Bellas artes ya que te permite entrar al teatro , te dan una explicación de la construcción y otros detalles acerca del palacio, muy instructiva y amena, además de observar como suben el telón de Tiffany.Me gusto mucho también la exposición dedicada a Emiliano Zapata, con objetos personales, fotos de la revolución, y obras dedicadas a el.",,5,"Viveiro, España",16 de febrero de 2020,feb de 2020
Sin vergüenza,"Había entrado a Bellas Artes muchas veces cunado vivía en la Ciudad de México. De hecho un fin de semana en que no tenía nada que hacer, iba a este lugar para apreciar murales de Diego, David, etc. Pero, ahora quieren cobrar dinero para subir a planta alta. El movimiento de muralismo nació para transmitir las ideas e historia mexicana a la gente pobre que no podía o no sabía leer, no para la gente que paga.",,1,"Aguascalientes, México",15 de febrero de 2020,ene de 2020
Una city tour maravilloso,El lugar es maravilloso esta super lindo realmente recomiendo visitar este lugar para que conoscan parte de la historia de mexico,,5,"Bogotá, Colombia",15 de febrero de 2020,mar de 2019
Paseo amistoso,"Conocer más de la ciudad de méxico!! Me encanto toda la ciudad, puedo comentar mucho de ella y no terminar.",,5,"Ciudad de México, México",15 de febrero de 2020,oct de 2019
Palacio de Bellas Artes,este es uno de los edificios mas bonitos en el centro de la ciudad de Mexico que se esta undiendo con el tiempo,,5,"Miramar, FL",13 de febrero de 2020,ago de 2019
Palacio encantador,"Ciudaad de Mexico es increíble por sus palacios, por ejemplo el de bellas artes, es bellísimo, super lindo, su arquitectura es única.",,5,"Bogotá, Colombia",13 de febrero de 2020,oct de 2019
Imperdible escuchar a la Orquesta Sinfónica de México con Mariachis en el Teatro Nacional que comparte este espacio.,"El concierto, la visita guiada del teatro y las muestras de los muralistas son experincias inolvidables. Obligatorio regalarse esto para quienes visiten esa hermosa ciudad",,5,"Buenos Aires, Argentina",12 de febrero de 2020,sept de 2019
Extraordinaria experiencia ,Un palacio que alberga lo mejor de los grandes muralistas Mexicanos. El Teatro Nacional es maravilloso. Fácil de llegar.,,5,"Santiago, Chile",11 de febrero de 2020,feb de 2020
increible!,"hermoso lugar , no puedes perderte de alguna obra o escuchar la orquesta sinfónica,  ideal para todos los amantes de las artes.",,5,,11 de febrero de 2020,nov de 2019
Fascinante lugar,Definitivamente una joya cultural para la humanidad. Su arquitectura impresionante y tanto a lo externo como a lo interno deslumbra con cada detalle que observas. Además las presentaciones artísticas que allí se llevan a cabo como por ejemplo el Ballet Folclórico los domingos es una experiencia digna de vivir para quienes quieran experimentar el mejor arte de México.,,5,"San Ramón, Costa Rica",11 de febrero de 2020,ene de 2020
Muy bonito,"Buen lugar para tomarse fotos, por dentro está muy elegante. La ubicación es buena, porque se puede aprovechar la visita para ir a otros lugares como el Zócalo o la Alameda Central que están muy cerca.",,4,"Mexicali, México",10 de febrero de 2020,ene de 2020
Conocer México ,"Simplemente es espectacular la arquitectura de este recinto cultural, vale la pena conocerlo y observar los murales de Diego Rivera, Alfaro Siqueiros, te lleva a conocer un poco la historia de México a través de la visión de estos artistas. Es una visita obligada en un paseo por la Ciudad de México. ",,5,México,10 de febrero de 2020,feb de 2020
Este es uno de los dos museos imperdibles de la Ciudad de México.,"Este es un lugar fabuloso por muchas razones. El edificio en sí con su techo de vidrio es arquitectónicamente impresionante. Puedes pasar una hora o más solo estudiándolo por dentro y por fuera. Afuera, la plaza a menudo está llena de vigilancia. Dentro de los murales son impresionantes, pero a menudo igual de interesantes o más son las exposiciones temporales. En febrero vimos la semana cercana de una exhibición de Zapata que fue extremadamente interesante e incluso incluyó una pintura controvertida. Finalmente, el café de abajo es maravilloso. Una visita obligada museo.",,5,"Washington DC, Distrito de Columbia",9 de febrero de 2020,feb de 2020
Un bellisimos edificio,Precioso por fuera y por dentro. Mezcla arquitectura clásica europea con art deco.Impresionante!Recomiendo su visita!,,5,"L'Escala, España",9 de febrero de 2020,feb de 2020
Bellísimo lugar,"Hermosísimo y enigmático palacio de las bellas artes, no puedes visitar la CDMX sin ir a visitarlo. No solo la arquitectura que es incomparable sino la variedad de actividades que puedes encontrar en este hermoso lugar.",,5,,7 de febrero de 2020,feb de 2020
¡Un verdadero Palacio!,"Es un hermoso edificio situado en el corazón de la Ciudad de México, fuimos en domingo y nos encontramos con la agradable sorpresa de que la entrada era libre, vimos la exposición sobre Emiliano Zapata, fotografías muy interesantes sobre la vida de este personaje, admiramos los bellos murales de Diego Rivera y de David Alfaro Siqueiros, la exposición sobre el Aniversario número 50 del servicio del metro en la Ciudad de México, si tienes oportunidad, no dejen de visitar este lugar.",,5,,6 de febrero de 2020,ene de 2020
Turismo,La belleza de su arquitectura es única. Recomiendo pagar el tour guiado y hacerlo!!  Muy recomendable!!           ,,5,"Departamento de Montevideo, Uruguay",4 de febrero de 2020,feb de 2020
Hermoso palacio,Nos encantó el palacio de bellas artes. Tienen pinturas divinas. Recomiendo visitarlo cuando estén en CDMX,,5,"Michoacán, México",4 de febrero de 2020,feb de 2020
el buen gusto,es un palacio muy bien mantenido y con unos vitrales tiffanni muy bonitos ademas se presenta en el el ballet folclórico de mexico que es imperdible ,,5,"Medellín, Colombia",4 de febrero de 2020,ene de 2020
Paseo ligero ,Excelente paseo que nos todo les recomiendo ir cómodo ya que el chiste es caminar y disfruta de la ciudad ,,5,"Mérida, México",3 de febrero de 2020,feb de 2020
Exposición Emiliano. Zapata después de zapata,"Visite la exposición Emiliano. Zapata después de zapata, la que desarrolla de manera gráfica y amena la vida e influencia de Emiliano Zapata. Adicionalmente visite los murales que adornan los muros del 2 piso del palacio.",,5,"Copiapó, Chile",3 de febrero de 2020,ene de 2020
Un lugar espectacular ,"Me encantó, su arquitectura; el entorno supe acogedor. Es una verdadera obra de arte!!!! Ver presentación en este lugar espectacular es un sueño!!!!",,5,,2 de febrero de 2020,feb de 2020
Jamás imaginado,Palacio de una gran belleza arquitectónica. Nos sentimos transportados a los grandes palacios de Europa.,,5,"Los Angeles, Chile",2 de febrero de 2020,ene de 2020
Hermoso edificio,"Es un edificio hermosisimo, construido con una piedra brillante. Es muy bonito por todos los lados y tiene una cúpula muy llamativa y colorida. Solo entre en el hall ya que no tenia mucho tiempo y las exposiciones en ese momento no me parecieron muy interesantes",,5,"Essen, Alemania",30 de enero de 2020,ene de 2020
Un lugar que no debes dejar de ver,"Me encantó este lugar, tiene hermosos murales y una gran historia. Estuve en la exposición temporal de Zapata después de Zapata y disfruté de la guía que hizo un miembro del staff del Palacio. Volvería a este fascinante lugar.Recomiendo ir entre semana, cuando hay menos afluencia de gente.",,5,"Bogotá, Colombia",30 de enero de 2020,ene de 2020
Hermoso,Una edificacion maravillosa y los murales imponentes nos llevan a contemplar una gran obra de arquitectura y de arte . ,,5,"Medellín, Colombia",28 de enero de 2020,ene de 2020
Vitral espectacular,"Me encanta la arquitectura de Bellas Artes, pero lo verdaderamente espectacular es ver el telón. No pueden perderse las puestas en escena y disfrutarlo. ",,4,,27 de enero de 2020,oct de 2019
iconico edificio de la CDMX,Cualquier visitante que llegue a la CDMX tiene obligadamente que pasar por lo menos FRENTE a este PALACIO DE LAS BELLAS ARTES un edificio majestuoso que inagura de forma imponente la visita al primer cuadro de la ciudad.  Ver sus diferentes etapas contructivas y el fenomeno de hundimiento que aqueja al edificio es unico en el mundo entero. no se lo pierdan!,,5,"Ciudad de México, México",26 de enero de 2020,dic de 2019
MÁGICO,"Los viernes en la noche espectáculo musical, con tarifa. Vale la pena visitarlo en el día para unas fotos y en las noches igual ya que la iluminan. ",,5,,26 de enero de 2020,oct de 2019
Visita obligada,"Hay que visitar el palacio de Bellas Artes , no solo por su belleza edilicia sino porque en su interior siempre hay exposiciones además de varios murales. En estos días hay una muestra en honor de Zapata que vale la pena visitar. Es un lugar muy accesible y fácil de llegar. Lo recomiendo como visita obligada en la ciudad de Mexico",,5,,26 de enero de 2020,ene de 2020
CONOCIENDO CDMX,"BELLÍSIMO LUGAR!!Demasiado cultural, demasiado amplio, breve la entrada, precioso, lleno de colores, arquitectura única, buena ubicación. Definitivamente conoces más sobre esa preciosa ciudad y su cultura, muy recomendado, en la noche luce más hermoso por las luces. Cerca hay una estación de metro. ",,5,"Cancún, México",25 de enero de 2020,feb de 2019
Hermoso por dentro y por fuera.,"Hoy tuve la oportunidad de asistir a una visita guiada por las inmensas obras pictóricas de los más grandes muralistas mexicanos. Al escuchar el contenido de cada obra y del significado de diversos elementos aplicados en las obras se comprende mejor la historia de México y del mundo. Luego tuve la posibilidad de presenciar una visita guiada por el Teatro ubicado dentro del palacio. Impresionante la cortina de cristal realizada por la casa Tiffanys, para la cual unió, cual rompecabezas, cristales de 2x2 cm. Y en la cual se representó sspectos relevantes de la geografía y de la flora del país. Mención aparte es para el ""plafond luminoso"" que cubre una parte importante del techo del teatro y donde se realizó una representación del Olimpo, con Zeus rodeado de nueve ninfas. Es uno de los imperdibles en una visita a CDMX.",,5,"San Antonio, Chile",24 de enero de 2020,ene de 2020
Murales preciosos/ Excelente exposición de Zapata,"Es un edificio imponente, tanto por su construcción como por sus murales: Siqueiros, Rivera, Orozco.....La exposición temporal de Zapata es extraordinaria! ",,5,"Santo Domingo Province, República Dominicana",24 de enero de 2020,dic de 2019
Historia en cada rincón,"Su fachada exterior tiene historia así que si te gusta la arquitectura y la historia, te recomiendo los guías turísticos que te la cuentan. Claro está, adentro tienes los murales y otras obras mexicanas que vale la pena admirar y conocer, eso sí, toma su tiempo y hay gente, por lo que planea bien su visita. ",,5,"Quito, Ecuador",24 de enero de 2020,ago de 2019
Majestouso,"La Ciudad de los Palacios no definiría a la ciudad de México sin este icono que desde el Porfiriato (1934) adorna el centro de la ciudad, maravillosas expresiones artísticas permanentemente se exhiben en el, por si mismo es una obra arquitectónica majestuosa de mármol con un estilo de art nouveau externo y art decó por dentro, brinda una experiencia a todos tus sentidos recorriendo sus 4 pisos;imperdonable visitarla ciudad sin recorrerlo.",,5,"Ciudad de México, México",19 de enero de 2020,dic de 2019
Fascinante construcción,"Es impresionante la arquitectura de esta edificación, es hermosa por el lado que desees verla, con extraordinarios detalles. Su imponente cúpula le da un toque especial. En el interior es un tanto restringida la movilización, pero vale la pena visitarlo.",,5,Lima / Cusco,19 de enero de 2020,dic de 2019
Experiencias maravillosas,"Es bastante, reconfortante, saber cómo una ciudad llena de túneles, fue construído un metro, una Ciudad tomando la experiencia de los Franceses, es mágico, genial y bien, realizado. Me facino la experiencia y el resultado está aquí, en esta bella capital, Azteca, moderna y cosmopolita.",,5,,17 de enero de 2020,ene de 2020
Muy hermoso,Lo mejor es tomar el tour para saber lo que estas viendo.O almenos ir con ganas de leer las explicaciones. Altamente recomendado.,,5,,15 de enero de 2020,mar de 2019
Visita por el Museo,Es un edificio hermoso pero no puede ser recorrido libremente. Los guardias dicen a qué salas entrar y por donde recorrerlo. Además de que son pocos amables. Si no fuera por ello la experiencia hubiera sido excelente.,,4,"Barcelona, España",15 de enero de 2020,dic de 2019
Palacio de Bellas Artes,"En un  lugar majestuoso  que no debe de dejar de visitar, las exposiciones temporales son realmente maravillosas, aunque el inmueble en si mismo es excelente, nadie que visite la ciudad de México debe de faltar.",,5,"Ciudad de México, México",15 de enero de 2020,nov de 2019
Demasiado,"Me encanto, iba frecuentemente de día, de noche, lloviendo, haciendo sol, la arquitectura del lugar es vacanisimo!!!  ",,5,,14 de enero de 2020,oct de 2019
Bello por fuera y por dentro,"Su arquitectura es de admirarse tanto por fuera como por dentro.  Las exposiciones que se muestran en sus salas siempre interesantes. Los murales y los detalles art deco  son hermosos. En el teatro disfrutamos del ballet de Amalia Hdz del cual disfrutamos muchísimo, es el lugar perfecto para este tipo de espectáculos de primer nivel. Su acústica y diseño es increíble.Espero que dure en tan bien estado y cuidado muchos años mas.",,5,,14 de enero de 2020,may de 2019
Un palacio en el centro de Mexico,El edificio es copia de los modelos franceses de la época. Realmente lo que gusta es la combinación del palacio con los parques que le rodean.,,4,"Madrid, España",13 de enero de 2020,ene de 2020
Buenos murales,Muy bueno para tener un panorama general de los mejores muralistas de méxico. Cuando fuimos había una muestra de Zapata muy interesante.,,5,"Montevideo, Uruguay",13 de enero de 2020,dic de 2019
"Exposición ""Zapata vive""",Visita muy recomendable para conocer y descubrir todo género de arte basándose en la leyenda del general Emiliano Zapata...,,4,,13 de enero de 2020,ene de 2020
Hermoso,"Bellas Artes es uno de los edificios más espectaculares de la Ciudad, construido durante el porfiriato pero legado a generaciones. Siempre tienen obras excelentes para ver.",,5,"Buenos Aires, Argentina",11 de enero de 2020,ene de 2020
Magia mural,Estos murales de artistas mexicanos son una muestra extraordinaria de la vida y la historia de México. Esto fue lo más destacado de mi visita a la ciudad de México.,,5,"Wellington, Nueva Zelanda",10 de enero de 2020,dic de 2019
Un emblematico Palacio,"Es una belleza totalmente, las obras de arte que alberga, la estructura, la arquitectura es un lugar con mucha historia. El teatro es magico. ",,5,"Ciudad de México, México",8 de enero de 2020,oct de 2019
Hermosa arquitectura ,"Una construcción impresionante majestuosa alberga hermosos murales y muchas salas de música y de exposición. Murales de Diego Rivera, Siqueiros y José Clemente Orozco ",,5,Bogota,7 de enero de 2020,ene de 2020
Majestuso,"una magnifica arquitectura en cualquiera de sus angulos, esta edificacion en si misma es una obra de arte, el tiempo se hace corto al recorrerlo",,5,Costa Rica,6 de enero de 2020,dic de 2019
